drug_name,id,section,type,start,len,str
ZYTIGA,M156,S2,AdverseReaction,1095,34,increased mineralocorticoid levels
ZYTIGA,M157,S2,Severity,1239,7,grade 3
ZYTIGA,M158,S2,Severity,"1239,1250","5,1",grade 4
ZYTIGA,M159,S2,Severity,1239,12,grade 3 to 4
ZYTIGA,M160,S2,AdverseReaction,1252,12,hypertension
ZYTIGA,M161,S2,Severity,1293,7,grade 3
ZYTIGA,M162,S2,Severity,"1293,1304","5,1",grade 4
ZYTIGA,M163,S2,Severity,1293,12,grade 3 to 4
ZYTIGA,M164,S2,AdverseReaction,1306,11,hypokalemia
ZYTIGA,M165,S2,Severity,1341,7,grade 3
ZYTIGA,M166,S2,Severity,"1341,1352","5,1",grade 4
ZYTIGA,M167,S2,Severity,1341,12,grade 3 to 4
ZYTIGA,M168,S2,AdverseReaction,1354,5,edema
ZYTIGA,M169,S2,AdverseReaction,2482,21,Adrenal insufficiency
ZYTIGA,M170,S2,AdverseReaction,2626,28,Adrenocortical insufficiency
ZYTIGA,M171,S2,AdverseReaction,3035,28,adrenocortical insufficiency
ZYTIGA,M172,S2,AdverseReaction,3115,24,mineralocorticoid excess
ZYTIGA,M173,S2,Severity,3493,7,grade 3
ZYTIGA,M174,S2,Severity,"3493,3504","5,1",grade 4
ZYTIGA,M175,S2,AdverseReaction,"3506,3517","3,9",ALT increases
ZYTIGA,M176,S2,AdverseReaction,3513,13,AST increases
ZYTIGA,M177,S2,AdverseReaction,3740,20,liver test elevation
ZYTIGA,M178,S2,AdverseReaction,3835,22,liver enzyme increases
ZYTIGA,M179,S2,Negation,3900,2,No
ZYTIGA,M180,S2,AdverseReaction,3903,6,deaths
ZYTIGA,M181,S2,AdverseReaction,3957,14,hepatotoxicity
TOVIAZ,M1,S1,AdverseReaction,106,9,dry mouth
TOVIAZ,M2,S1,AdverseReaction,170,12,constipation
TOVIAZ,M3,S1,AdverseReaction,1475,6,angina
TOVIAZ,M4,S1,AdverseReaction,1483,10,chest pain
TOVIAZ,M5,S1,AdverseReaction,1495,15,gastroenteritis
TOVIAZ,M6,S1,AdverseReaction,1516,15,QT prolongation
TOVIAZ,M7,S1,AdverseReaction,1621,9,dry mouth
TOVIAZ,M8,S1,AdverseReaction,1649,9,dry mouth
TOVIAZ,M9,S1,AdverseReaction,1766,9,Dry mouth
TOVIAZ,M10,S1,AdverseReaction,1930,9,dry mouth
TOVIAZ,M11,S1,AdverseReaction,2079,12,constipation
TOVIAZ,M12,S1,AdverseReaction,2110,12,constipation
TOVIAZ,M13,S1,AdverseReaction,3031,9,Dry mouth
TOVIAZ,M14,S1,AdverseReaction,3140,12,Constipation
TOVIAZ,M15,S1,AdverseReaction,3249,9,Dyspepsia
TOVIAZ,M16,S1,AdverseReaction,3358,6,Nausea
TOVIAZ,M17,S1,AdverseReaction,3467,20,Abdominal pain upper
TOVIAZ,M18,S1,AdverseReaction,3685,23,Urinary tract infection
TOVIAZ,M19,S1,AdverseReaction,3794,33,Upper respiratory tract infection
TOVIAZ,M20,S1,AdverseReaction,4012,8,Dry eyes
TOVIAZ,M21,S1,AdverseReaction,4230,7,Dysuria
TOVIAZ,M22,S1,AdverseReaction,4339,17,Urinary retention
TOVIAZ,M23,S1,AdverseReaction,4557,5,Cough
TOVIAZ,M24,S1,AdverseReaction,4666,10,Dry throat
TOVIAZ,M25,S1,AdverseReaction,4884,16,Edema peripheral
TOVIAZ,M26,S1,AdverseReaction,5102,9,Back pain
TOVIAZ,M27,S1,AdverseReaction,5320,8,Insomnia
TOVIAZ,M28,S1,AdverseReaction,5538,13,ALT increased
TOVIAZ,M29,S1,AdverseReaction,5647,13,GGT increased
TOVIAZ,M30,S1,AdverseReaction,5865,4,Rash
TOVIAZ,M31,S1,AdverseReaction,6416,9,dry mouth
TOVIAZ,M32,S1,AdverseReaction,6427,12,constipation
TOVIAZ,M33,S1,AdverseReaction,6441,8,dry eyes
TOVIAZ,M34,S1,AdverseReaction,6451,9,dyspepsia
TOVIAZ,M35,S1,AdverseReaction,6466,14,abdominal pain
TOVIAZ,M36,S1,AdverseReaction,6540,9,dry mouth
TOVIAZ,M37,S1,AdverseReaction,6554,12,constipation
TOVIAZ,M38,S1,Severity,6572,4,mild
TOVIAZ,M39,S1,Severity,6572,16,mild to moderate
TOVIAZ,M40,S1,Severity,6580,8,moderate
TOVIAZ,M41,S1,AdverseReaction,6800,17,urinary retention
TOVIAZ,M42,S1,AdverseReaction,6829,14,diverticulitis
TOVIAZ,M43,S1,AdverseReaction,6855,12,constipation
TOVIAZ,M44,S1,AdverseReaction,6879,24,irritable bowel syndrome
TOVIAZ,M45,S1,AdverseReaction,6937,34,QT corrected interval prolongation
TOVIAZ,M46,S1,AdverseReaction,7160,14,Blurred vision
TOVIAZ,M47,S1,AdverseReaction,7201,12,Palpitations
TOVIAZ,M48,S1,AdverseReaction,7275,26,Hypersensitivity reactions
TOVIAZ,M49,S1,AdverseReaction,7313,10,angioedema
TOVIAZ,M50,S1,AdverseReaction,7329,18,airway obstruction
TOVIAZ,M51,S1,AdverseReaction,7349,10,face edema
TOVIAZ,M52,S1,AdverseReaction,7401,9,Dizziness
TOVIAZ,M53,S1,AdverseReaction,7412,8,headache
TOVIAZ,M54,S1,AdverseReaction,7422,10,somnolence
TOVIAZ,M55,S1,AdverseReaction,7480,9,Urticaria
TOVIAZ,M56,S1,AdverseReaction,7491,8,pruritus
TOVIAZ,M57,S2,AdverseReaction,54,22,Angioedema of the face
TOVIAZ,M58,S2,AdverseReaction,"54,78","17,4",Angioedema of the lips
TOVIAZ,M59,S2,AdverseReaction,"54,84","17,6",Angioedema of the tongue
TOVIAZ,M60,S2,AdverseReaction,"54,99","17,6",Angioedema of the larynx
TOVIAZ,M61,S2,AdverseReaction,672,30,Central Nervous System Effects
TOVIAZ,M62,S2,AdverseReaction,704,10,Somnolence
TOVIAZ,M63,S2,AdverseReaction,1061,22,Angioedema of the face
TOVIAZ,M64,S2,AdverseReaction,"1061,1085","17,4",Angioedema of the lips
TOVIAZ,M65,S2,AdverseReaction,"1061,1091","17,6",Angioedema of the tongue
TOVIAZ,M66,S2,AdverseReaction,"1061,1106","17,6",Angioedema of the larynx
TOVIAZ,M67,S2,AdverseReaction,1206,10,Angioedema
TOVIAZ,M68,S2,AdverseReaction,1206,10,Angioedema
TOVIAZ,M69,S2,AdverseReaction,1233,21,upper airway swelling
TOVIAZ,M70,S2,Factor,1255,3,may
TOVIAZ,M71,S2,Severity,1262,16,life-threatening
TOVIAZ,M72,S2,AdverseReaction,"2227,2271","37,7",anticholinergic central nervous sytem effects
TOVIAZ,M73,S2,AdverseReaction,"2227,2266,2271","15,3,7",anticholinergic CNS effects
TOVIAZ,M74,S2,AdverseReaction,2326,27,CNS anticholinergic effects
TOVIAZ,M75,S2,AdverseReaction,2384,8,headache
TOVIAZ,M76,S2,AdverseReaction,2394,9,dizziness
TOVIAZ,M77,S2,AdverseReaction,2409,10,somnolence
STRIBILD,M1,S1,AdverseReaction,120,15,Lactic Acidosis
STRIBILD,M2,S1,Severity,136,6,Severe
STRIBILD,M3,S1,AdverseReaction,143,12,Hepatomegaly
STRIBILD,M4,S1,AdverseReaction,161,9,Steatosis
STRIBILD,M5,S1,Severity,236,6,Severe
STRIBILD,M6,S1,AdverseReaction,243,34,Acute Exacerbations of Hepatitis B
STRIBILD,M7,S1,AdverseReaction,"343,366","9,16",New Onset Renal Impairment
STRIBILD,M8,S1,AdverseReaction,356,26,Worsening Renal Impairment
STRIBILD,M9,S1,AdverseReaction,430,12,Bone Effects
STRIBILD,M10,S1,AdverseReaction,506,30,Immune Reconstitution Syndrome
STRIBILD,M11,S1,AdverseReaction,701,6,nausea
STRIBILD,M12,S1,AdverseReaction,712,8,diarrhea
STRIBILD,M13,S1,AdverseReaction,2653,14,Ocular icterus
STRIBILD,M14,S1,AdverseReaction,2875,8,Diarrhea
STRIBILD,M15,S1,AdverseReaction,2986,10,Flatulence
STRIBILD,M16,S1,AdverseReaction,3097,6,Nausea
STRIBILD,M17,S1,AdverseReaction,3322,7,Fatigue
STRIBILD,M18,S1,AdverseReaction,3544,8,Jaundice
STRIBILD,M19,S1,AdverseReaction,3766,10,Somnolence
STRIBILD,M20,S1,AdverseReaction,3877,8,Headache
STRIBILD,M21,S1,AdverseReaction,3988,9,Dizziness
STRIBILD,M22,S1,AdverseReaction,4210,8,Insomnia
STRIBILD,M23,S1,AdverseReaction,4321,15,Abnormal dreams
STRIBILD,M24,S1,AdverseReaction,4543,4,Rash
STRIBILD,M25,S1,AdverseReaction,4724,23,renal adverse reactions
STRIBILD,M26,S1,AdverseReaction,4865,17,suicidal ideation
STRIBILD,M27,S1,AdverseReaction,4887,15,suicide attempt
STRIBILD,M28,S1,AdverseReaction,5710,6,nausea
STRIBILD,M29,S1,AdverseReaction,5723,10,flatulence
STRIBILD,M30,S1,AdverseReaction,5744,8,headache
STRIBILD,M31,S1,AdverseReaction,6323,10,depression
STRIBILD,M32,S1,AdverseReaction,6335,14,abdominal pain
STRIBILD,M33,S1,AdverseReaction,6351,9,dyspepsia
STRIBILD,M34,S1,AdverseReaction,6362,8,vomiting
STRIBILD,M35,S1,AdverseReaction,6372,5,fever
STRIBILD,M36,S1,AdverseReaction,6379,4,pain
STRIBILD,M37,S1,AdverseReaction,6385,15,nasopharyngitis
STRIBILD,M38,S1,AdverseReaction,6402,9,pneumonia
STRIBILD,M39,S1,AdverseReaction,6413,9,sinusitis
STRIBILD,M40,S1,AdverseReaction,6424,33,upper respiratory tract infection
STRIBILD,M41,S1,AdverseReaction,6459,10,arthralgia
STRIBILD,M42,S1,AdverseReaction,6471,9,back pain
STRIBILD,M43,S1,AdverseReaction,6482,7,myalgia
STRIBILD,M44,S1,AdverseReaction,6491,11,paresthesia
STRIBILD,M45,S1,AdverseReaction,6504,21,peripheral neuropathy
STRIBILD,M46,S1,AdverseReaction,6537,19,peripheral neuritis
STRIBILD,M47,S1,AdverseReaction,"6537,6561","10,10",peripheral neuropathy
STRIBILD,M48,S1,AdverseReaction,6574,7,anxiety
STRIBILD,M49,S1,AdverseReaction,6583,15,increased cough
STRIBILD,M50,S1,AdverseReaction,6604,8,rhinitis
STRIBILD,M51,S1,AdverseReaction,6618,18,Skin discoloration
STRIBILD,M52,S1,AdverseReaction,6736,30,hyperpigmentation on the palms
STRIBILD,M53,S1,AdverseReaction,"6736,6774","24,5",hyperpigmentation on the soles
STRIBILD,M54,S1,Severity,6798,4,mild
STRIBILD,M55,S1,AdverseReaction,"7442,7447","3,10",AST >5.0 * ULN
STRIBILD,M56,S1,AdverseReaction,"7553,7558","3,10",ALT >3.0 * ULN
STRIBILD,M57,S1,AdverseReaction,"7664,7672","7,10",Amylase >2.0 * ULN
STRIBILD,M58,S1,AdverseReaction,"7775,7792","15,13",Creatine Kinase >= 10.0 * ULN
STRIBILD,M59,S1,AdverseReaction,7886,9,Urine RBC
STRIBILD,M60,S1,AdverseReaction,7897,9,Hematuria
STRIBILD,M61,S1,AdverseReaction,8159,16,decreases in BMD
STRIBILD,M62,S1,AdverseReaction,8407,14,bone fractures
STRIBILD,M63,S1,AdverseReaction,8726,11,Proteinuria
STRIBILD,M64,S1,AdverseReaction,8944,25,increase serum creatinine
STRIBILD,M65,S1,AdverseReaction,8974,39,decrease estimated creatinine clearance
STRIBILD,M66,S1,Negation,9067,7,without
STRIBILD,M67,S1,AdverseReaction,9075,35,affecting renal glomerular function
STRIBILD,M68,S1,AdverseReaction,9136,29,increases in serum creatinine
STRIBILD,M69,S1,AdverseReaction,9170,43,decreases in estimated creatinine clearance
STRIBILD,M70,S1,AdverseReaction,9404,30,elevations in serum creatinine
STRIBILD,M71,S1,AdverseReaction,9528,25,Elevated Serum Creatinine
STRIBILD,M72,S1,AdverseReaction,9959,30,Elevations in Serum Creatinine
STRIBILD,M73,S1,Severity,10369,7,Grade 3
STRIBILD,M74,S1,Severity,"10369,10380","5,1",Grade 4
STRIBILD,M75,S1,AdverseReaction,10393,20,abnormalities of ALT
STRIBILD,M76,S1,AdverseReaction,"10393,10474","16,20",abnormalities of alkaline phosphatase
STRIBILD,M77,S1,AdverseReaction,"10393,10523","16,9",abnormalities of bilirubin
STRIBILD,M78,S1,AdverseReaction,"10393,10559","16,13",abnormalities of serum glucose
STRIBILD,M79,S1,AdverseReaction,"10393,10619","16,10",abnormalities of glycosuria
STRIBILD,M80,S1,AdverseReaction,"10393,10661","16,11",abnormalities of neutrophils
STRIBILD,M81,S1,AdverseReaction,"10393,10702","16,19",abnormalities of fasting cholesterol
STRIBILD,M82,S1,AdverseReaction,"10393,10756","16,21",abnormalities of fasting triglycerides
STRIBILD,M83,S1,Severity,10431,11,215 U per L
STRIBILD,M84,S1,Severity,10460,11,170 U per L
STRIBILD,M85,S1,Severity,10509,11,550 U per L
STRIBILD,M86,S1,Severity,10547,9,2.5 * ULN
STRIBILD,M87,S1,Severity,"10584,10607","2,9",40 mg per dL
STRIBILD,M88,S1,Severity,10603,13,250 mg per dL
STRIBILD,M89,S1,Severity,10656,2,3+
STRIBILD,M90,S1,Severity,10684,13,750 per mm 3
STRIBILD,M91,S1,Severity,10736,13,240 mg per dL
STRIBILD,M92,S1,Severity,10792,13,750 mg per dL
STRIBILD,M93,S1,AdverseReaction,12737,17,allergic reaction
STRIBILD,M94,S1,AdverseReaction,12766,10,angioedema
STRIBILD,M95,S1,AdverseReaction,12824,15,lactic acidosis
STRIBILD,M96,S1,AdverseReaction,12841,11,hypokalemia
STRIBILD,M97,S1,AdverseReaction,12854,16,hypophosphatemia
STRIBILD,M98,S1,AdverseReaction,12932,7,dyspnea
STRIBILD,M99,S1,AdverseReaction,12979,12,pancreatitis
STRIBILD,M100,S1,AdverseReaction,12993,17,increased amylase
STRIBILD,M101,S1,AdverseReaction,13012,14,abdominal pain
STRIBILD,M102,S1,AdverseReaction,13063,17,hepatic steatosis
STRIBILD,M103,S1,AdverseReaction,13082,9,hepatitis
STRIBILD,M104,S1,AdverseReaction,13093,23,increased liver enzymes
STRIBILD,M105,S1,AdverseReaction,"13093,13132","9,3",increased AST
STRIBILD,M106,S1,AdverseReaction,"13093,13137","9,3",increased ALT
STRIBILD,M107,S1,AdverseReaction,"13093,13141","9,8",increased gamma GT
STRIBILD,M108,S1,AdverseReaction,13202,4,rash
STRIBILD,M109,S1,AdverseReaction,13267,14,rhabdomyolysis
STRIBILD,M110,S1,AdverseReaction,13283,12,osteomalacia
STRIBILD,M111,S1,AdverseReaction,13311,9,bone pain
STRIBILD,M112,S1,AdverseReaction,13349,9,fractures
STRIBILD,M113,S1,AdverseReaction,13361,17,muscular weakness
STRIBILD,M114,S1,AdverseReaction,13380,8,myopathy
STRIBILD,M115,S1,AdverseReaction,13429,19,acute renal failure
STRIBILD,M116,S1,AdverseReaction,13450,13,renal failure
STRIBILD,M117,S1,AdverseReaction,13465,22,acute tubular necrosis
STRIBILD,M118,S1,AdverseReaction,13489,16,Fanconi syndrome
STRIBILD,M119,S1,AdverseReaction,13507,26,proximal renal tubulopathy
STRIBILD,M120,S1,AdverseReaction,13535,22,interstitial nephritis
STRIBILD,M121,S1,AdverseReaction,"13535,13569","22,5",interstitial nephritis acute
STRIBILD,M122,S1,AdverseReaction,13583,30,nephrogenic diabetes insipidus
STRIBILD,M123,S1,AdverseReaction,13615,19,renal insufficiency
STRIBILD,M124,S1,AdverseReaction,13636,20,increased creatinine
STRIBILD,M125,S1,AdverseReaction,13658,11,proteinuria
STRIBILD,M126,S1,AdverseReaction,13671,8,polyuria
STRIBILD,M127,S1,AdverseReaction,13745,8,asthenia
STRIBILD,M128,S1,AdverseReaction,13866,26,proximal renal tubulopathy
STRIBILD,M129,S1,AdverseReaction,13894,14,rhabdomyolysis
STRIBILD,M130,S1,AdverseReaction,13910,12,osteomalacia
STRIBILD,M131,S1,AdverseReaction,13924,11,hypokalemia
STRIBILD,M132,S1,AdverseReaction,13937,17,muscular weakness
STRIBILD,M133,S1,AdverseReaction,13956,8,myopathy
STRIBILD,M134,S1,AdverseReaction,13966,16,hypophosphatemia
STRIBILD,M135,S2,AdverseReaction,30,15,LACTIC ACIDOSIS
STRIBILD,M136,S2,Severity,46,6,SEVERE
STRIBILD,M137,S2,AdverseReaction,53,12,HEPATOMEGALY
STRIBILD,M138,S2,AdverseReaction,71,9,STEATOSIS
STRIBILD,M139,S2,AdverseReaction,100,33,ACUTE EXACERBATION OF HEPATITIS B
STRIBILD,M140,S2,AdverseReaction,148,15,LACTIC ACIDOSIS
STRIBILD,M141,S2,Severity,164,6,SEVERE
STRIBILD,M142,S2,AdverseReaction,171,12,HEPATOMEGALY
STRIBILD,M143,S2,AdverseReaction,189,9,STEATOSIS
STRIBILD,M144,S2,AdverseReaction,218,33,ACUTE EXACERBATION OF HEPATITIS B
STRIBILD,M145,S2,AdverseReaction,259,15,Lactic acidosis
STRIBILD,M146,S2,Severity,279,6,severe
STRIBILD,M147,S2,AdverseReaction,286,12,hepatomegaly
STRIBILD,M148,S2,AdverseReaction,304,9,steatosis
STRIBILD,M149,S2,AdverseReaction,325,5,fatal
STRIBILD,M150,S2,Severity,752,6,Severe
STRIBILD,M151,S2,AdverseReaction,759,34,acute exacerbations of hepatitis B
STRIBILD,M152,S2,AdverseReaction,1310,15,LACTIC ACIDOSIS
STRIBILD,M153,S2,Severity,1326,6,SEVERE
STRIBILD,M154,S2,AdverseReaction,1333,12,HEPATOMEGALY
STRIBILD,M155,S2,AdverseReaction,1351,9,STEATOSIS
STRIBILD,M156,S2,AdverseReaction,1380,33,ACUTE EXACERBATION OF HEPATITIS B
STRIBILD,M157,S2,AdverseReaction,1490,15,Lactic acidosis
STRIBILD,M158,S2,Severity,1510,6,severe
STRIBILD,M159,S2,AdverseReaction,1517,12,hepatomegaly
STRIBILD,M160,S2,AdverseReaction,1535,9,steatosis
STRIBILD,M161,S2,AdverseReaction,1556,5,fatal
STRIBILD,M162,S2,Severity,1795,6,Severe
STRIBILD,M163,S2,AdverseReaction,1802,34,acute exacerbations of hepatitis B
STRIBILD,M164,S3,AdverseReaction,"52,75","9,16",New onset renal impairment
STRIBILD,M165,S3,AdverseReaction,65,26,worsening renal impairment
STRIBILD,M166,S3,Factor,93,3,Can
STRIBILD,M167,S3,AdverseReaction,105,19,acute renal failure
STRIBILD,M168,S3,AdverseReaction,129,16,Fanconi syndrome
STRIBILD,M169,S3,AdverseReaction,1327,33,Decreases in bone mineral density
STRIBILD,M170,S3,AdverseReaction,"1327,1362","12,3",Decreases in BMD
STRIBILD,M171,S3,AdverseReaction,"1509,1537","14,11",Redistribution of body fat
STRIBILD,M172,S3,AdverseReaction,1524,24,accumulation of body fat
STRIBILD,M173,S3,AdverseReaction,1620,30,Immune reconstitution syndrome
STRIBILD,M174,S3,AdverseReaction,1784,15,Lactic acidosis
STRIBILD,M175,S3,Severity,1804,6,severe
STRIBILD,M176,S3,AdverseReaction,1811,12,hepatomegaly
STRIBILD,M177,S3,AdverseReaction,1829,9,steatosis
STRIBILD,M178,S3,AdverseReaction,1850,5,fatal
STRIBILD,M179,S3,AdverseReaction,3245,28,exacerbations of hepatitis B
STRIBILD,M180,S3,AdverseReaction,3295,20,liver decompensation
STRIBILD,M181,S3,AdverseReaction,3320,13,liver failure
STRIBILD,M182,S3,AdverseReaction,3651,16,Renal impairment
STRIBILD,M183,S3,AdverseReaction,3688,19,acute renal failure
STRIBILD,M184,S3,AdverseReaction,3712,16,Fanconi syndrome
STRIBILD,M185,S3,AdverseReaction,3730,20,renal tubular injury
STRIBILD,M186,S3,Severity,3756,6,severe
STRIBILD,M187,S3,AdverseReaction,3763,16,hypophosphatemia
STRIBILD,M188,S3,AdverseReaction,4165,22,renal adverse reaction
STRIBILD,M189,S3,AdverseReaction,4404,34,proximal renal tubular dysfunction
STRIBILD,M190,S3,AdverseReaction,4937,34,proximal renal tubular dysfunction
STRIBILD,M191,S3,Factor,6369,3,may
STRIBILD,M192,S3,Severity,6379,6,modest
STRIBILD,M193,S3,AdverseReaction,6386,29,increases in serum creatinine
STRIBILD,M194,S3,Severity,6420,6,modest
STRIBILD,M195,S3,AdverseReaction,6427,42,declines in estimated creatinine clearance
STRIBILD,M196,S3,AdverseReaction,8770,33,decreases in bone mineral density
STRIBILD,M197,S3,AdverseReaction,"8770,8805","12,3",decreases in BMD
STRIBILD,M198,S3,AdverseReaction,8814,51,increases in biochemical markers of bone metabolism
STRIBILD,M199,S3,AdverseReaction,8878,23,increased bone turnover
STRIBILD,M200,S3,AdverseReaction,9727,12,osteomalacia
STRIBILD,M201,S3,AdverseReaction,9756,26,proximal renal tubulopathy
STRIBILD,M202,S3,AdverseReaction,9798,9,bone pain
STRIBILD,M203,S3,AdverseReaction,9811,19,pain in extremities
STRIBILD,M204,S3,Factor,9841,3,may
STRIBILD,M205,S3,AdverseReaction,9859,9,fractures
STRIBILD,M206,S3,AdverseReaction,9969,11,Arthralgias
STRIBILD,M207,S3,AdverseReaction,9985,11,muscle pain
STRIBILD,M208,S3,AdverseReaction,"9985,10000","6,8",muscle weakness
STRIBILD,M209,S3,AdverseReaction,10045,26,proximal renal tubulopathy
STRIBILD,M210,S3,AdverseReaction,"10401,10429","14,11",Redistribution of body fat
STRIBILD,M211,S3,AdverseReaction,10416,24,accumulation of body fat
STRIBILD,M212,S3,AdverseReaction,"10432,10514","8,18",body fat peripheral wasting
STRIBILD,M213,S3,AdverseReaction,10451,15,central obesity
STRIBILD,M214,S3,AdverseReaction,10468,29,dorsocervical fat enlargement
STRIBILD,M215,S3,AdverseReaction,10499,12,buffalo hump
STRIBILD,M216,S3,AdverseReaction,10534,14,facial wasting
STRIBILD,M217,S3,AdverseReaction,10550,18,breast enlargement
STRIBILD,M218,S3,AdverseReaction,10575,21,cushingoid appearance
STRIBILD,M219,S3,AdverseReaction,10838,30,Immune reconstitution syndrome
STRIBILD,M220,S3,Factor,11072,3,may
STRIBILD,M221,S3,AdverseReaction,11124,33,residual opportunistic infections
STRIBILD,M222,S3,AdverseReaction,11167,30,Mycobacterium avium infection
STRIBILD,M223,S3,AdverseReaction,11199,15,cytomegalovirus
STRIBILD,M224,S3,AdverseReaction,11216,33,Pneumocystis jirovecii pneumonia
STRIBILD,M225,S3,AdverseReaction,11251,3,PCP
STRIBILD,M226,S3,AdverseReaction,11260,12,tuberculosis
STRIBILD,M227,S3,AdverseReaction,11335,20,Autoimmune disorders
STRIBILD,M228,S3,AdverseReaction,11365,15,Graves' disease
STRIBILD,M229,S3,AdverseReaction,11382,12,polymyositis
STRIBILD,M230,S3,AdverseReaction,11400,23,Guillain-Barre syndrome
FARXIGA,M1,S1,AdverseReaction,129,11,Hypotension
FARXIGA,M2,S1,AdverseReaction,189,28,Impairment in Renal Function
FARXIGA,M3,S1,AdverseReaction,266,12,Hypoglycemia
FARXIGA,M4,S1,AdverseReaction,387,26,Genital Mycotic Infections
FARXIGA,M5,S1,AdverseReaction,462,48,Increases in Low-Density Lipoprotein Cholesterol
FARXIGA,M6,S1,AdverseReaction,567,14,Bladder Cancer
FARXIGA,M7,S1,AdverseReaction,721,33,female genital mycotic infections
FARXIGA,M8,S1,AdverseReaction,756,15,nasopharyngitis
FARXIGA,M9,S1,AdverseReaction,777,24,urinary tract infections
FARXIGA,M10,S1,AdverseReaction,"3089,3199","26,7",Genital mycotic infections females
FARXIGA,M11,S1,AdverseReaction,3208,30,vulvovaginal mycotic infection
FARXIGA,M12,S1,AdverseReaction,3240,17,vaginal infection
FARXIGA,M13,S1,AdverseReaction,3259,24,vulvovaginal candidiasis
FARXIGA,M14,S1,AdverseReaction,3285,14,vulvovaginitis
FARXIGA,M15,S1,AdverseReaction,3301,17,genital infection
FARXIGA,M16,S1,AdverseReaction,3320,19,genital candidiasis
FARXIGA,M17,S1,AdverseReaction,3341,24,fungal genital infection
FARXIGA,M18,S1,AdverseReaction,3367,8,vulvitis
FARXIGA,M19,S1,AdverseReaction,3377,29,genitourinary tract infection
FARXIGA,M20,S1,AdverseReaction,3408,14,vulval abscess
FARXIGA,M21,S1,AdverseReaction,3428,19,vaginitis bacterial
FARXIGA,M22,S1,AdverseReaction,3586,15,Nasopharyngitis
FARXIGA,M23,S1,AdverseReaction,3721,24,Urinary tract infections
FARXIGA,M24,S1,AdverseReaction,3826,23,urinary tract infection
FARXIGA,M25,S1,AdverseReaction,3851,8,cystitis
FARXIGA,M26,S1,AdverseReaction,3861,35,Escherichia urinary tract infection
FARXIGA,M27,S1,AdverseReaction,3898,29,genitourinary tract infection
FARXIGA,M28,S1,AdverseReaction,3929,14,pyelonephritis
FARXIGA,M29,S1,AdverseReaction,3945,10,trigonitis
FARXIGA,M30,S1,AdverseReaction,3957,10,urethritis
FARXIGA,M31,S1,AdverseReaction,3969,16,kidney infection
FARXIGA,M32,S1,AdverseReaction,3991,11,prostatitis
FARXIGA,M33,S1,AdverseReaction,4074,9,Back pain
FARXIGA,M34,S1,AdverseReaction,4204,19,Increased urination
FARXIGA,M35,S1,AdverseReaction,4305,11,pollakiuria
FARXIGA,M36,S1,AdverseReaction,4318,8,polyuria
FARXIGA,M37,S1,AdverseReaction,4332,22,urine output increased
FARXIGA,M38,S1,AdverseReaction,"4457,4567","26,5",Genital mycotic infections males
FARXIGA,M39,S1,AdverseReaction,4574,9,balanitis
FARXIGA,M40,S1,AdverseReaction,4585,24,fungal genital infection
FARXIGA,M41,S1,AdverseReaction,4611,17,balanitis candida
FARXIGA,M42,S1,AdverseReaction,4630,19,genital candidiasis
FARXIGA,M43,S1,AdverseReaction,4651,22,genital infection male
FARXIGA,M44,S1,AdverseReaction,4675,16,penile infection
FARXIGA,M45,S1,AdverseReaction,4693,15,balanoposthitis
FARXIGA,M46,S1,AdverseReaction,4710,25,balanoposthitis infective
FARXIGA,M47,S1,AdverseReaction,4737,17,genital infection
FARXIGA,M48,S1,AdverseReaction,4756,9,posthitis
FARXIGA,M49,S1,AdverseReaction,4902,6,Nausea
FARXIGA,M50,S1,AdverseReaction,5013,9,Influenza
FARXIGA,M51,S1,AdverseReaction,5124,12,Dyslipidemia
FARXIGA,M52,S1,AdverseReaction,5235,12,Constipation
FARXIGA,M53,S1,AdverseReaction,5346,25,Discomfort with urination
FARXIGA,M54,S1,AdverseReaction,5457,17,Pain in extremity
FARXIGA,M55,S1,AdverseReaction,6602,16,osmotic diuresis
FARXIGA,M56,S1,Factor,6626,3,may
FARXIGA,M57,S1,AdverseReaction,6638,34,reductions in intravascular volume
FARXIGA,M58,S1,AdverseReaction,6703,16,volume depletion
FARXIGA,M59,S1,AdverseReaction,6742,11,dehydration
FARXIGA,M60,S1,AdverseReaction,6755,11,hypovolemia
FARXIGA,M61,S1,AdverseReaction,6768,23,orthostatic hypotension
FARXIGA,M62,S1,AdverseReaction,6796,11,hypotension
FARXIGA,M63,S1,AdverseReaction,6976,16,Volume Depletion
FARXIGA,M64,S1,AdverseReaction,6992,16,Volume depletion
FARXIGA,M65,S1,AdverseReaction,7029,11,dehydration
