drug,adverse_event,comp_term,is_overlapping,similarity
XEOMIN,dysphonia,and autions ( EXCERPT Cervical,1,0.5526328086853027
XEOMIN,dysphonia,see Warnings and autions,1,0.5029146075248718
XEOMIN,dysphonia,most commonly observed,0,0.4999513626098633
XEOMIN,dysphonia,Warnings and autions (,1,0.5397533178329468
XEOMIN,dysarthria,"Warnings and 1)  ]  
   EXCERPT Cervical",1,0.5548763871192932
XEOMIN,dysarthria,Warnings and autions (,1,0.5547075271606445
XEOMIN,dysarthria,1) ] EXCERPT,1,0.47349971532821655
XEOMIN,urinary incontinence,EXCERPT:,1,0.4894495904445648
XEOMIN,urinary incontinence,ecautions Spread of,0,0.502727746963501
XEOMIN,urinary incontinence,EXCERPT: Cervi cal,1,0.6021798849105835
XEOMIN,urinary incontinence,commonly observed adverse reactions of patients and,0,0.5236908197402954
XEOMIN,urinary incontinence,EXCERPT: Cervi cal Dystonia The most,1,0.572162389755249
XEOMIN,urinary incontinence,commonly observed adverse reactions of patients and placebo are dys,0,0.521438717842102
XEOMIN,urinary incontinence,see Warnings and   EXCERPT:     Cervi cal Dystonia,1,0.5749152898788452
XEOMIN,urinary incontinence,patients,0,0.5733685493469238
XEOMIN,breathing difficulties,Toxin see Warnings and Precautions,0,0.510836124420166
XEOMIN,breathing difficulties,Precautions EXCERPT Cervical ystonia:  The most com monly,1,0.5742394924163818
XEOMIN,breathing difficulties,EXCERPT Cervical ystonia: The most,1,0.5595256090164185
XEOMIN,breathing difficulties,injection site pain and musculoskeletal pain Blepharospasm The most,0,0.531930148601532
XEOMIN,breathing difficulties,"ck pain, muscle weakne ss injection site pain and",1,0.5490890741348267
XEOMIN,breathing difficulties,"dysphagia ck pain,",1,0.5936458110809326
XEOMIN,breathing difficulties,muscle weakne ss,1,0.5540506839752197
XEOMIN,breathing difficulties,"placebo are dysphagia ck pain, muscle weakne ss",1,0.5634401440620422
XEOMIN,breathing difficulties,"ck pain, muscle weakne ss",1,0.5812561511993408
XEOMIN,breathing difficulties,pain,0,0.5260907411575317
XEOMIN,breathing difficulties,"pain, muscle weakne ss injection site",1,0.5345380902290344
XEOMIN,breathing difficulties,dysphagia ne,0,0.6241716742515564
XEOMIN,breathing difficulties,"are dysphagia ck pain, muscle weakne",1,0.58982914686203
XEOMIN,breathing difficulties,muscle weakne ss injection site pain and,1,0.5348988175392151
XEOMIN,breathing difficulties,musculoskeletal pain,0,0.5037391185760498
XEOMIN,breathing difficulties,"pain, muscle weakne ss injection site pain",1,0.5223923921585083
XEOMIN,death,"  ).
",1,0.6060086488723755
XEOMIN,death,"  ).
 Blepharospasm The",1,0.4827721118927002
XEOMIN,death,ebo are dysphagia neck pain muscle,0,0.4907258152961731
XEOMIN,death,are dysphagia neck pain muscle weakness injection site pain,0,0.505754828453064
XEOMIN,death,"  ).
 Blepharospasm The most commonly",1,0.47690534591674805
XEOMIN,death,"musculoskeletal   ).
 Blepharospasm The most commonly",1,0.49781715869903564
XEOMIN,spread of effect,report SUS PECTED ADVERSE REACTIONS contact Merz,1,0.593366265296936
XEOMIN,spread of effect,PECTED ADVERSE REACTIONS contact Merz Pharmaceuticals LLC at or FDA,0,0.5674024224281311
XEOMIN,spread of effect,PECTED ADVERSE REACTIONS contact Merz Pharmaceuticals LLC at,0,0.5592758655548096
XEOMIN,DISTANT SPREAD OF TOXIN EFFECT,wwwfdagovmedwatch Clinical,0,0.5187588930130005
XEOMIN,DISTANT SPREAD OF TOXIN EFFECT,trials are conducted under,1,0.5298953056335449
XEOMIN,DISTANT SPREAD OF TOXIN EFFECT,are conducted,1,0.5322949290275574
XEOMIN,DISTANT SPREAD OF TOXIN EFFECT,wwwfdagovmedwatch Clinical Trials Experience clinical trials are conducted,1,0.5249632596969604
XEOMIN,DISTANT SPREAD OF TOXIN EFFECT,Clinical Trials Experience,0,0.5283603668212891
XEOMIN,DISTANT SPREAD OF TOXIN EFFECT,are conducted under widely,1,0.5986960530281067
XEOMIN,DISTANT SPREAD OF TOXIN EFFECT,Trials Experience  clinical trials are conducted under widely varying conditions adverse,1,0.6024235486984253
XEOMIN,DISTANT SPREAD OF TOXIN EFFECT,Experience  clinical trials are conducted under,1,0.5317639112472534
XEOMIN,spread from the area of injection,directly compared to  in the clinical trials of anothe r drug and,1,0.5784817337989807
XEOMIN,spread from the area of injection,are conducted under widely,1,0.5787261724472046
XEOMIN,spread from the area of injection,trials of anothe r drug,1,0.5983856916427612
XEOMIN,spread from the area of injection,directly compared to in the clinical trials,1,0.591550350189209
XEOMIN,toxin effects,in,1,0.5242084860801697
XEOMIN,toxin effects,"rates in practice.
 Cervical Dystonia",1,0.5183887481689453
XEOMIN,toxin effects,not reflect the rates in,1,0.4672171175479889
XEOMIN,toxin effects,"in practice.
 Cervical",1,0.5114426016807556
XEOMIN,toxin effects,"not reflect the rates in practice.
 Cervical Dystonia The data",1,0.5274097919464111
XEOMIN,toxin effects,rates in the,0,0.46920904517173767
XEOMIN,toxin effects,rates in practice.,1,0.4666129946708679
XEOMIN,toxin effects,"reflect the rates in practice.
 Cervical Dystonia",1,0.5312585830688477
XEOMIN,death,ents  with cervical dystonia see,1,0.4813392460346222
XEOMIN,death,trial in ents  with cervical,1,0.47068172693252563
XEOMIN,death,ents  with cervical dystonia see Clinical,1,0.47029244899749756
XEOMIN,death,cervical dystonia see Clinical Studies In this study patients received XE,0,0.5054007172584534
XEOMIN,dysphagia,"visual impairment dyspnea ngitis,",1,0.6418020725250244
XEOMIN,dysphagia,commonly observed adverse,0,0.5521720051765442
XEOMIN,dysphagia,diarrhea headache visual impairment dyspnea,0,0.6499855518341064
XEOMIN,dysphagia,ptosis dry eye dry,0,0.5257883071899414
XEOMIN,dysphagia,"visual impairment dyspnea ngitis, a nd respiratory tract",1,0.6311044692993164
XEOMIN,dysphagia,"headache visual impairment dyspnea ngitis, a nd respiratory tract",1,0.6318913102149963
XEOMIN,dysphagia,"ngitis, a",1,0.5399044752120972
XEOMIN,dysphagia,"ngitis, a nd respiratory",1,0.5636078715324402
XEOMIN,dysphagia,"impairment dyspnea ngitis, a nd respiratory tract",1,0.649933934211731
XEOMIN,Corneal exposure,( 6.1 ).,1,0.4955509901046753
XEOMIN,Corneal exposure,"is e (  6.1  ).



",1,0.49577954411506653
XEOMIN,Corneal exposure,ellar Lines The most commonly observed adverse,0,0.5733529925346375
XEOMIN,Corneal exposure,6.1 ). To report SUSPECTED ADVERSE REACTIONS,1,0.5814115405082703
XEOMIN,Corneal exposure,report,0,0.5421254634857178
XEOMIN,Corneal exposure,6.1 ). To report SUSPECTED,1,0.49719077348709106
XEOMIN,Corneal exposure,most commonly observed adverse reaction of patients and placebo,0,0.543127179145813
XEOMIN,reduced blinking,report SUSPECTED,0,0.4727528691291809
XEOMIN,reduced blinking,contact Merz Pharmaceuticals LLC 6646 or FDA at 1 FDA or wwwfdagovmedwatch Clinical,1,0.5025856494903564
XEOMIN,reduced blinking,wwwfdagovmedwatch Clinical,0,0.5231671333312988
XEOMIN,reduced blinking,at,0,0.5306379795074463
XEOMIN,reduced blinking,at 1 FDA or,1,0.5298871397972107
XEOMIN,reduced blinking,Merz Pharmaceuticals LLC,0,0.496486097574234
XEOMIN,reduced blinking,Experience Because clinic,0,0.5125226974487305
XEOMIN,corneal exposure,clinical trials,0,0.5396996736526489
XEOMIN,asthenia,cervical dystonia see Clinical tudies ( In this,1,0.5755081176757812
XEOMIN,asthenia,clinical trials,0,0.5343873500823975
XEOMIN,asthenia,tudies,1,0.5763665437698364
XEOMIN,generalized muscle weakness,"In this study, 15 patients received XEOMIN were randomized",1,0.5253200531005859
XEOMIN,generalized muscle weakness,Clinical .1) ]. In,1,0.5137031674385071
XEOMIN,diplopia,patients received XEOMIN were randomized to,1,0.4407769441604614
XEOMIN,blurred vision,study patients eceived,1,0.5437821745872498
XEOMIN,blurred vision,Clinical Studies In this,0,0.5377533435821533
XEOMIN,blurred vision,randomized to receive a total dose of Units and were randomized to,0,0.5246313810348511
XEOMIN,blurred vision,total dose of Units and were randomized,0,0.5147638320922852
XEOMIN,blurred vision,eceived XEOMIN were,1,0.5154504776000977
XEOMIN,blurred vision,Clinical Studies In this study patients r,0,0.5433968305587769
XEOMIN,ptosis,this study patients received 78 wer,1,0.5053700804710388
XEOMIN,dysphagia,receive a total dose,0,0.5532329678535461
XEOMIN,dysphagia,Units and were randomized to receive a total dose of,0,0.5073078870773315
XEOMIN,dysphagia,study patients,0,0.5256924033164978
XEOMIN,dysphagia,randomize d to,1,0.5213069915771484
XEOMIN,dysphagia,randomize d to receive a,1,0.5168686509132385
XEOMIN,dysphagia,Studies In this,0,0.5253486633300781
XEOMIN,dysphagia,patients received XEOMIN randomize d to receive,1,0.527060866355896
XEOMIN,dysphagia,total dose of,0,0.5455417633056641
XEOMIN,dysphagia,randomize,1,0.46217137575149536
XEOMIN,dysphonia,patients received XEOMIN were,0,0.47412148118019104
XEOMIN,dysphonia,to,1,0.5150046944618225
XEOMIN,dysphonia,this study patients received XEOMIN,0,0.47476866841316223
XEOMIN,dysphonia,patients received XEOMIN were to receiv e a total dose,1,0.4711337685585022
XEOMIN,dysphonia,Studies In this,0,0.49043548107147217
XEOMIN,dysarthria,total do se of,1,0.5406126976013184
XEOMIN,dysarthria,were randomized to a total do se of,1,0.4708346426486969
XEOMIN,dysarthria,were randomized to a,1,0.46865329146385193
XEOMIN,dysarthria,a total do se of,1,0.5573165416717529
XEOMIN,dysarthria,a total do se of Units and were,1,0.5376832485198975
XEOMIN,dysarthria,total do se of Units and were,1,0.524139940738678
XEOMIN,dysarthria,receive a total dose of Units,0,0.5079784393310547
XEOMIN,dysarthria,XEOMIN were randomized to a total do se of Units and,1,0.48318925499916077
XEOMIN,dysarthria,XEOMIN were randomized to a total,1,0.4758588671684265
XEOMIN,urinary incontinence,were,0,0.5028992891311646
XEOMIN,breathing difficulties,and randomized,1,0.39764273166656494
XEOMIN,breathing difficulties,patients were to years,0,0.5503659248352051
XEOMIN,breathing difficulties,"years old 53 years), and",1,0.4883439242839813
XEOMIN,breathing difficulties,years old 53,1,0.4926546812057495
XEOMIN,breathing difficulties,"53 years), and",1,0.4454096555709839
XEOMIN,breathing difficulties,were pr,1,0.4983885884284973
XEOMIN,breathing difficulties,and were pr edominantly female,1,0.4741431474685669
XEOMIN,breathing difficulties,At study baseline approximately had,0,0.492829829454422
XEOMIN,breathing difficulties,of Units XEOMINtreated patients were to,0,0.5422408580780029
XEOMIN,breathing difficulties,female and Caucasian At,0,0.49736449122428894
XEOMIN,breathing difficulties,to years old 53,1,0.4957486391067505
XEOMIN,breathing difficulties,"to years old 53 years), and were pr edominantly female",1,0.4892723560333252
XEOMIN,death,female and Caucasian At study,0,0.45046544075012207
XEOMIN,death,had severe cervical dystonia Approximatel,0,0.5313897132873535
XEOMIN,death,aseli ne approximately,1,0.4929165840148926
XEOMIN,death,had moderate and,0,0.5295973420143127
XEOMIN,death,aseli,1,0.500035285949707
XEOMIN,spread of toxin effects,Approximately of XEOMINtreated patients,0,0.5546200275421143
XEOMIN,spread of toxin effects,"study baseline y 25% had mild, 50% had",1,0.541440486907959
XEOMIN,spread of toxin effects,At study baseline y 25%,1,0.5168657302856445
XEOMIN,spread of toxin effects,"baseline y 25% had mild, 50% had moderate and had",1,0.540780782699585
XEOMIN,spread of toxin effects,"study baseline y 25% had mild, 50% had moderate",1,0.5444089770317078
XEOMIN,spread of toxin effect,musculoskeletal pain 2: Most Common TEAEs ( and Greater than,1,0.483287513256073
XEOMIN,spread of toxin effect,At study baseline y 25%,1,0.5208972692489624
XEOMIN,spread of toxin effect,pain 2: Most Common TEAEs,1,0.4962528347969055
XEOMIN,spread of toxin effect,and musculoskeletal pain 2: Most Common TEAEs ( and Greater than Placebo DoubleBlind,1,0.5181010961532593
XEOMIN,spread of toxin effect,muscle weakness injection site pain,0,0.5453945994377136
XEOMIN,spread of toxin effect,ded dysphagia neck pain muscle weakness injection site,0,0.5695317983627319
XEOMIN,spread of toxin effect,2: Most Common TEAEs ( and Greater than,1,0.5080239176750183
XEOMIN,spread of toxin effect,musculoskeletal pain 2: Most Common TEAEs ( and,1,0.47947120666503906
XEOMIN,spread of toxin effect,2: Most,1,0.4856348931789398
XEOMIN,spread of toxin effect,2: Most Common TEAEs ( and,1,0.49280768632888794
XEOMIN,Hypersensitivity reactions,         7%                Gastrointestinal,1,0.5163668394088745
XEOMIN,Hypersensitivity reactions,Musculoskeletal          7%                Gastrointestinal disorders,1,0.527076780796051
XEOMIN,Hypersensitivity reactions,pain,0,0.5572292804718018
XEOMIN,anaphylaxis,"     
 Gast rointestinal disorders",1,0.5185889005661011
XEOMIN,anaphylaxis,"     
 Gast",1,0.493188738822937
XEOMIN,anaphylaxis,"     
 Gast rointestinal",1,0.5748153924942017
XEOMIN,anaphylaxis,pain,0,0.5758615732192993
XEOMIN,anaphylaxis,"sculoskeletal      
 Gast rointestinal",1,0.5778992176055908
XEOMIN,serum sickness,pain intestinal dis,1,0.5102715492248535
XEOMIN,serum sickness,"     
 Gast rointestinal",1,0.5546908974647522
XEOMIN,serum sickness,intestinal dis,1,0.536357045173645
XEOMIN,serum sickness,pain intestinal,1,0.4958871603012085
XEOMIN,Dysphagia,blepharos pasm previously treated with onabotulinumtoxinA,1,0.5327566862106323
XEOMIN,Dysphagia,blepharos pasm previously treated with,1,0.5497443675994873
XEOMIN,Dysphagia,blepharos pasm previously treated,1,0.5586522221565247
XEOMIN,Dysphagia,Phase trial in patients blepharos pasm previously treated,1,0.5226567983627319
XEOMIN,Dysphagia,patients blepharos,1,0.5340819954872131
XEOMIN,Aspiration,XEOMIN at,1,0.5505565404891968
XEOMIN,Aspiration,Studies patients  XEOMIN at a mean dose,1,0.512209415435791
XEOMIN,Aspiration,minimum Units maximum,0,0.5118141174316406
XEOMIN,Aspiration,patients  XEOMIN at,1,0.5392035245895386
XEOMIN,dysphagia,ately 33 Units per eye minimum Units,1,0.45992201566696167
XEOMIN,dysphagia,ately 33 Units,1,0.5057910680770874
XEOMIN,dysphagia,Clinical Studies patients received XEOMIN at a mean dose of approxim,0,0.5154682993888855
XEOMIN,dysphagia,XEOMINtreated patients were to,0,0.5474245548248291
XEOMIN,dysphagia,of ately 33  Units per eye minimum,1,0.45815521478652954
XEOMIN,weaken neck muscles,age mean years predominantly,0,0.4309166967868805
XEOMIN,weaken neck muscles,mean years predominantly,0,0.41748446226119995
XEOMIN,weaken neck muscles,since diagn osis of,1,0.5613545179367065
XEOMIN,weaken neck muscles,an time since diagn osis of,1,0.5170875787734985
XEOMIN,weaken neck muscles,age mean years predominantly female Caucasian and had,0,0.4659106135368347
XEOMIN,weaken neck muscles,an time,1,0.4510956108570099
XEOMIN,weaken neck muscles,and had a an time since diagn osis,1,0.5313383340835571
XEOMIN,weaken neck muscles,and had a an time since diagn,1,0.47530999779701233
XEOMIN,weaken neck muscles,an time since,1,0.4468730092048645
XEOMIN,loss of breathing capacity,occurring in of,0,0.5735262632369995
XEOMIN,loss of breathing capacity,diagnosis of approximately years The adverse events occurring,0,0.5930127501487732
XEOMIN,loss of breathing capacity,patients and greater,1,0.5047571659088135
XEOMIN,loss of breathing capacity,OMIN-treated patients,1,0.4860890507698059
XEOMIN,loss of breathing capacity,occurring in of OMIN-treated patients and,1,0.5262887477874756
XEOMIN,breathing difficulties,headache visual impairment dyspnea,0,0.7568027973175049
XEOMIN,breathing difficulties,dry eye dry mouth diarrhea headache visual,0,0.5614392757415771
XEOMIN,breathing difficulties,one placebotreated,0,0.4474450945854187
XEOMIN,breathing difficulties,impairment dyspnea nasopharyngitis  respiratory tract inf ection No,1,0.732816219329834
XEOMIN,breathing difficulties,visual impairment dyspnea nasopharyngitis  respiratory tract inf ection No serious adverse,1,0.7120862007141113
XEOMIN,breathing difficulties,nasopharyngitis,0,0.5338537096977234
XEOMIN,breathing difficulties,diarrhea headache,0,0.492997407913208
XEOMIN,breathing difficulties,respiratory tract inf ection No,1,0.6491197347640991
XEOMIN,respiratory failure,adverse even ts occurred in patients,1,0.5751385688781738
XEOMIN,respiratory failure,erious adverse even ts occurred,1,0.5936510562896729
XEOMIN,respiratory failure,in patients,0,0.5760097503662109
XEOMIN,respiratory failure,No erious adverse even,1,0.4745909571647644
XEOMIN,respiratory failure,infection No erious adverse,1,0.5336962938308716
XEOMIN,respiratory failure,infection No erious adverse even,1,0.5106089115142822
XEOMIN,respiratory failure,visual impairment dyspnea nasopharyngitis and,0,0.6669996380805969
XEOMIN,respiratory failure,received XEOMIN one placebotreated patient,0,0.5023295879364014
XEOMIN,respiratory failure,erious adverse even ts occurred in patients who,1,0.5776243805885315
XEOMIN,dysphagia,System Organ,0,0.5108646154403687
XEOMIN,dysphagia,          DoubleBlind Phase,1,0.4897305369377136
XEOMIN,dysphagia,Trial,0,0.5231741666793823
XEOMIN,transmission of viral diseases,N with glabellar lines,0,0.48736217617988586
XEOMIN,transmission of viral diseases,adverse events in there is some basis to,1,0.5804930925369263
XEOMIN,transmission of viral diseases,is some basis to believe,1,0.49082016944885254
XEOMIN,transmission of viral diseases,there is some basis to believe there is a causal,1,0.5277020335197449
XEOMIN,Creutzfeldt-Jakob disease,drug and the occurrenc e of the adverse,1,0.5132386088371277
XEOMIN,Creutzfeldt-Jakob disease,causal relationship between he drug and the occurrenc e of the adverse event,1,0.5010141134262085
