drug_name,section_name,subsection_name,term,meddra_code
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",application site pruritus,10003053.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",application site papules,10049043.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",application site edema,10003050.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",application site swelling,10053424.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",application site dryness,10048943.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",nasopharyngitis,10028810.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",bronchitis,10006451.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",sinusitis,10040753.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",nausea,10028813.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",vomiting,10047700.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",pruritus,10037087.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",hypertension,10020772.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",application site urticaria,10050104.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",application site paresthesia,10050103.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",application site dermatitis,10003036.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",application site hyperesthesia,10050100.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",application site excoriation,10059006.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",application site warmth,10003060.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",application site anesthesia,10003033.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",application site bruising,10048939.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",application site inflammation,10049042.0
QUTENZA,adverse reactions,"Table 1 summarizes all adverse reactions, regardless of causality, occurring in >= 1% of patients with postherpetic neuralgia in the Qutenza group for which the incidence was greater than in the control group. The majority of application site reactions were transient and self-limited. Transient increases in pain were commonly observed on the day of treatment in patients treated with Qutenza. Pain increases occurring during patch application usually began to resolve after patch removal. On average, pain scores returned to baseline by the end of the treatment day and then remained at or below baseline levels. A majority of Qutenza-treated patients in clinical studies had adverse reactions with a maximum intensity of ""mild"" or ""moderate"".",application site exfoliation,10064578.0
