section_id,reaction_string,drug_name,meddra_pt,meddra_pt_id,meddra_llt,meddra_llt_id,section_name,section,str,discontinuous_term,negated_term,meddra_exact_term
S2,increases in pain,QUTENZA,Pain,10033371.0,Exacerbation of pain,10015579.0,warnings and precautions,S2,increases in pain,0.0,0.0,0
S2,adverse cardiovascular effects,QUTENZA,Cardiovascular symptom,10075534.0,,,warnings and precautions,S2,adverse cardiovascular effects,0.0,0.0,0
S1,hypertension,ZYTIGA,Hypertension,10020772.0,,,adverse reactions,S1,hypertension,0.0,0.0,1
S1,hypokalemia,ZYTIGA,Hypokalaemia,10021015.0,Hypokalemia,10021018.0,adverse reactions,S1,hypokalemia,0.0,0.0,1
S1,fluid retention,ZYTIGA,Fluid retention,10016807.0,,,adverse reactions,S1,fluid retention,0.0,0.0,1
S1,mineralocorticoid excess,ZYTIGA,Hyperaldosteronism,10020571.0,,,adverse reactions,S1,mineralocorticoid excess,0.0,0.0,0
S1,adrenocortical insufficiency,ZYTIGA,Adrenal insufficiency,10001367.0,Adrenal cortex insufficiency,10001335.0,adverse reactions,S1,adrenocortical insufficiency,0.0,0.0,0
S1,hepatotoxicity,ZYTIGA,Hepatotoxicity,10019851.0,,,adverse reactions,S1,hepatotoxicity,0.0,0.0,1
S1,fatigue,ZYTIGA,Fatigue,10016256.0,,,adverse reactions,S1,fatigue,0.0,0.0,1
S1,joint swelling,ZYTIGA,Joint swelling,10023232.0,,,adverse reactions,S1,joint swelling,0.0,0.0,1
S1,joint discomfort,ZYTIGA,Musculoskeletal discomfort,10053156.0,Discomfort in joints,10013088.0,adverse reactions,S1,joint discomfort,1.0,0.0,0
S1,edema,ZYTIGA,Oedema,10030095.0,Edema,10014210.0,adverse reactions,S1,edema,0.0,0.0,1
S1,hot flush,ZYTIGA,Hot flush,10060800.0,,,adverse reactions,S1,hot flush,0.0,0.0,1
S1,diarrhea,ZYTIGA,Diarrhoea,10012735.0,Diarrhea,10012727.0,adverse reactions,S1,diarrhea,0.0,0.0,1
S1,vomiting,ZYTIGA,Vomiting,10047700.0,,,adverse reactions,S1,vomiting,0.0,0.0,1
S1,cough,ZYTIGA,Cough,10011224.0,,,adverse reactions,S1,cough,0.0,0.0,1
S1,hypertension,ZYTIGA,Hypertension,10020772.0,,,adverse reactions,S1,hypertension,0.0,0.0,1
S1,dyspnea,ZYTIGA,Dyspnoea,10013968.0,Dyspnea,10013963.0,adverse reactions,S1,dyspnea,0.0,0.0,1
S1,urinary tract infection,ZYTIGA,Urinary tract infection,10046571.0,,,adverse reactions,S1,urinary tract infection,0.0,0.0,1
S1,contusion,ZYTIGA,Contusion,10050584.0,,,adverse reactions,S1,contusion,0.0,0.0,1
S1,anemia,ZYTIGA,Anaemia,10002034.0,Anemia,10002272.0,adverse reactions,S1,anemia,0.0,0.0,1
S1,elevated alkaline phosphatase,ZYTIGA,Blood alkaline phosphatase increased,10059570.0,Alkaline phosphatase increased,10001675.0,adverse reactions,S1,elevated alkaline phosphatase,0.0,0.0,0
S1,hypertriglyceridemia,ZYTIGA,Hypertriglyceridaemia,10020869.0,Hypertriglyceridemia,10020870.0,adverse reactions,S1,hypertriglyceridemia,0.0,0.0,1
S1,lymphopenia,ZYTIGA,Lymphopenia,10025327.0,,,adverse reactions,S1,lymphopenia,0.0,0.0,1
S1,hypercholesterolemia,ZYTIGA,Hypercholesterolaemia,10020603.0,Hypercholesterolemia,10020604.0,adverse reactions,S1,hypercholesterolemia,0.0,0.0,1
S1,hyperglycemia,ZYTIGA,Hyperglycaemia,10020635.0,Hyperglycemia,10020639.0,adverse reactions,S1,hyperglycemia,0.0,0.0,1
S1,elevated ast,ZYTIGA,Aspartate aminotransferase increased,10003481.0,AST increased,10003544.0,adverse reactions,S1,elevated ast,0.0,0.0,0
S1,hypophosphatemia,ZYTIGA,Hypophosphataemia,10021058.0,Hypophosphatemia,10021059.0,adverse reactions,S1,hypophosphatemia,0.0,0.0,1
S1,elevated alt,ZYTIGA,Alanine aminotransferase increased,10001551.0,ALT increased,10001845.0,adverse reactions,S1,elevated alt,0.0,0.0,0
S1,hypokalemia,ZYTIGA,Hypokalaemia,10021015.0,Hypokalemia,10021018.0,adverse reactions,S1,hypokalemia,0.0,0.0,1
S1,fatigue,ZYTIGA,Fatigue,10016256.0,,,adverse reactions,S1,fatigue,0.0,0.0,1
S1,joint swelling,ZYTIGA,Joint swelling,10023232.0,,,adverse reactions,S1,joint swelling,0.0,0.0,1
S1,joint discomfort,ZYTIGA,Musculoskeletal discomfort,10053156.0,Discomfort in joints,10013088.0,adverse reactions,S1,joint discomfort,1.0,0.0,0
S1,edema,ZYTIGA,Oedema,10030095.0,Edema,10014210.0,adverse reactions,S1,edema,0.0,0.0,1
S1,hot flush,ZYTIGA,Hot flush,10060800.0,,,adverse reactions,S1,hot flush,0.0,0.0,1
S1,diarrhea,ZYTIGA,Diarrhoea,10012735.0,Diarrhea,10012727.0,adverse reactions,S1,diarrhea,0.0,0.0,1
S1,vomiting,ZYTIGA,Vomiting,10047700.0,,,adverse reactions,S1,vomiting,0.0,0.0,1
S1,cough,ZYTIGA,Cough,10011224.0,,,adverse reactions,S1,cough,0.0,0.0,1
S1,hypertension,ZYTIGA,Hypertension,10020772.0,,,adverse reactions,S1,hypertension,0.0,0.0,1
S1,dyspnea,ZYTIGA,Dyspnoea,10013968.0,Dyspnea,10013963.0,adverse reactions,S1,dyspnea,0.0,0.0,1
S1,urinary tract infection,ZYTIGA,Urinary tract infection,10046571.0,,,adverse reactions,S1,urinary tract infection,0.0,0.0,1
S1,contusion,ZYTIGA,Contusion,10050584.0,,,adverse reactions,S1,contusion,0.0,0.0,1
S1,anemia,ZYTIGA,Anaemia,10002034.0,Anemia,10002272.0,adverse reactions,S1,anemia,0.0,0.0,1
S1,elevated alkaline phosphatase,ZYTIGA,Blood alkaline phosphatase increased,10059570.0,Alkaline phosphatase increased,10001675.0,adverse reactions,S1,elevated alkaline phosphatase,0.0,0.0,0
S1,hypertriglyceridemia,ZYTIGA,Hypertriglyceridaemia,10020869.0,Hypertriglyceridemia,10020870.0,adverse reactions,S1,hypertriglyceridemia,0.0,0.0,1
S1,lymphopenia,ZYTIGA,Lymphopenia,10025327.0,,,adverse reactions,S1,lymphopenia,0.0,0.0,1
S1,hypercholesterolemia,ZYTIGA,Hypercholesterolaemia,10020603.0,Hypercholesterolemia,10020604.0,adverse reactions,S1,hypercholesterolemia,0.0,0.0,1
S1,hyperglycemia,ZYTIGA,Hyperglycaemia,10020635.0,Hyperglycemia,10020639.0,adverse reactions,S1,hyperglycemia,0.0,0.0,1
S1,elevated ast,ZYTIGA,Aspartate aminotransferase increased,10003481.0,AST increased,10003544.0,adverse reactions,S1,elevated ast,0.0,0.0,0
S1,hypophosphatemia,ZYTIGA,Hypophosphataemia,10021058.0,Hypophosphatemia,10021059.0,adverse reactions,S1,hypophosphatemia,0.0,0.0,1
S1,elevated alt,ZYTIGA,Alanine aminotransferase increased,10001551.0,ALT increased,10001845.0,adverse reactions,S1,elevated alt,0.0,0.0,0
S1,hypokalemia,ZYTIGA,Hypokalaemia,10021015.0,Hypokalemia,10021018.0,adverse reactions,S1,hypokalemia,0.0,0.0,1
S1,joint swelling,ZYTIGA,Joint swelling,10023232.0,,,adverse reactions,S1,joint swelling,0.0,0.0,1
S1,joint discomfort,ZYTIGA,Musculoskeletal discomfort,10053156.0,Discomfort in joints,10013088.0,adverse reactions,S1,joint discomfort,1.0,0.0,0
S1,muscle discomfort,ZYTIGA,Musculoskeletal discomfort,10053156.0,Muscle discomfort,10028299.0,adverse reactions,S1,muscle discomfort,0.0,0.0,1
S1,edema,ZYTIGA,Oedema,10030095.0,Edema,10014210.0,adverse reactions,S1,edema,0.0,0.0,1
S1,hot flush,ZYTIGA,Hot flush,10060800.0,,,adverse reactions,S1,hot flush,0.0,0.0,1
S1,hypertension,ZYTIGA,Hypertension,10020772.0,,,adverse reactions,S1,hypertension,0.0,0.0,1
S1,diarrhea,ZYTIGA,Diarrhoea,10012735.0,Diarrhea,10012727.0,adverse reactions,S1,diarrhea,0.0,0.0,1
S1,dyspepsia,ZYTIGA,Dyspepsia,10013946.0,,,adverse reactions,S1,dyspepsia,0.0,0.0,1
S1,urinary tract infection,ZYTIGA,Urinary tract infection,10046571.0,,,adverse reactions,S1,urinary tract infection,0.0,0.0,1
S1,upper respiratory tract infection,ZYTIGA,Upper respiratory tract infection,10046306.0,,,adverse reactions,S1,upper respiratory tract infection,0.0,0.0,1
S1,cough,ZYTIGA,Cough,10011224.0,,,adverse reactions,S1,cough,0.0,0.0,1
S1,urinary frequency,ZYTIGA,Pollakiuria,10036018.0,Urinary frequency,10046539.0,adverse reactions,S1,urinary frequency,0.0,0.0,1
S1,nocturia,ZYTIGA,Nocturia,10029446.0,,,adverse reactions,S1,nocturia,0.0,0.0,1
S1,fractures,ZYTIGA,Fracture,10017076.0,,,adverse reactions,S1,fractures,0.0,0.0,0
S1,arrhythmia,ZYTIGA,Arrhythmia,10003119.0,,,adverse reactions,S1,arrhythmia,0.0,0.0,1
S1,chest pain,ZYTIGA,Chest pain,10008479.0,,,adverse reactions,S1,chest pain,0.0,0.0,1
S1,chest discomfort,ZYTIGA,Chest discomfort,10008469.0,,,adverse reactions,S1,chest discomfort,0.0,0.0,1
S1,cardiac failure,ZYTIGA,Cardiac failure,10007554.0,,,adverse reactions,S1,cardiac failure,0.0,1.0,1
S1,low serum phosphorus,ZYTIGA,Blood phosphorus decreased,10049471.0,Phosphorus low,10050715.0,adverse reactions,S1,low serum phosphorus,0.0,0.0,0
S1,low potassium,ZYTIGA,Blood potassium decreased,10005724.0,Potassium decreased,10036443.0,adverse reactions,S1,low potassium,0.0,0.0,0
S1,hypertriglyceridemia,ZYTIGA,Hypertriglyceridaemia,10020869.0,Hypertriglyceridemia,10020870.0,adverse reactions,S1,hypertriglyceridemia,0.0,0.0,1
S1,high ast,ZYTIGA,Aspartate aminotransferase increased,10003481.0,AST high,10075800.0,adverse reactions,S1,high ast,0.0,0.0,0
S1,hypokalemia,ZYTIGA,Hypokalaemia,10021015.0,Hypokalemia,10021018.0,adverse reactions,S1,hypokalemia,0.0,0.0,1
S1,hypophosphatemia,ZYTIGA,Hypophosphataemia,10021058.0,Hypophosphatemia,10021059.0,adverse reactions,S1,hypophosphatemia,0.0,0.0,1
S1,high alt,ZYTIGA,Alanine aminotransferase increased,10001551.0,ALT high,10075801.0,adverse reactions,S1,high alt,0.0,0.0,0
S1,high total bilirubin,ZYTIGA,Blood bilirubin increased,10005364.0,Bilirubin total high,10004697.0,adverse reactions,S1,high total bilirubin,0.0,0.0,0
S1,fatigue,ZYTIGA,Fatigue,10016256.0,,,adverse reactions,S1,fatigue,0.0,0.0,1
S1,edema,ZYTIGA,Oedema,10030095.0,Edema,10014210.0,adverse reactions,S1,edema,0.0,0.0,1
S1,pyrexia,ZYTIGA,Pyrexia,10037660.0,,,adverse reactions,S1,pyrexia,0.0,0.0,1
S1,joint swelling,ZYTIGA,Joint swelling,10023232.0,,,adverse reactions,S1,joint swelling,0.0,0.0,1
S1,joint discomfort,ZYTIGA,Musculoskeletal discomfort,10053156.0,Discomfort in joints,10013088.0,adverse reactions,S1,joint discomfort,1.0,0.0,0
S1,groin pain,ZYTIGA,Groin pain,10018735.0,,,adverse reactions,S1,groin pain,0.0,0.0,1
S1,constipation,ZYTIGA,Constipation,10010774.0,,,adverse reactions,S1,constipation,0.0,0.0,1
S1,diarrhea,ZYTIGA,Diarrhoea,10012735.0,Diarrhea,10012727.0,adverse reactions,S1,diarrhea,0.0,0.0,1
S1,dyspepsia,ZYTIGA,Dyspepsia,10013946.0,,,adverse reactions,S1,dyspepsia,0.0,0.0,1
S1,hot flush,ZYTIGA,Hot flush,10060800.0,,,adverse reactions,S1,hot flush,0.0,0.0,1
S1,hypertension,ZYTIGA,Hypertension,10020772.0,,,adverse reactions,S1,hypertension,0.0,0.0,1
S1,cough,ZYTIGA,Cough,10011224.0,,,adverse reactions,S1,cough,0.0,0.0,1
S1,dyspnea,ZYTIGA,Dyspnoea,10013968.0,Dyspnea,10013963.0,adverse reactions,S1,dyspnea,0.0,0.0,1
S1,insomnia,ZYTIGA,Insomnia,10022437.0,,,adverse reactions,S1,insomnia,0.0,0.0,1
S1,contusion,ZYTIGA,Contusion,10050584.0,,,adverse reactions,S1,contusion,0.0,0.0,1
S1,falls,ZYTIGA,Fall,10016173.0,,,adverse reactions,S1,falls,0.0,0.0,0
S1,upper respiratory tract infection,ZYTIGA,Upper respiratory tract infection,10046306.0,,,adverse reactions,S1,upper respiratory tract infection,0.0,0.0,1
S1,nasopharyngitis,ZYTIGA,Nasopharyngitis,10028810.0,,,adverse reactions,S1,nasopharyngitis,0.0,0.0,1
S1,hematuria,ZYTIGA,Haematuria,10018867.0,Hematuria,10019450.0,adverse reactions,S1,hematuria,0.0,0.0,1
S1,rash,ZYTIGA,Rash,10037844.0,,,adverse reactions,S1,rash,0.0,0.0,1
S1,lymphopenia,ZYTIGA,Lymphopenia,10025327.0,,,adverse reactions,S1,lymphopenia,0.0,0.0,1
S1,hyperglycemia,ZYTIGA,Hyperglycaemia,10020635.0,Hyperglycemia,10020639.0,adverse reactions,S1,hyperglycemia,0.0,0.0,1
S1,high alanine aminotransferase,ZYTIGA,Alanine aminotransferase increased,10001551.0,,,adverse reactions,S1,high alanine aminotransferase,0.0,0.0,0
S1,lymphopenia,ZYTIGA,Lymphopenia,10025327.0,,,adverse reactions,S1,lymphopenia,0.0,0.0,1
S1,hyperglycemia,ZYTIGA,Hyperglycaemia,10020635.0,Hyperglycemia,10020639.0,adverse reactions,S1,hyperglycemia,0.0,0.0,1
S1,high alt,ZYTIGA,Alanine aminotransferase increased,10001551.0,ALT high,10075801.0,adverse reactions,S1,high alt,0.0,0.0,0
S1,high ast,ZYTIGA,Aspartate aminotransferase increased,10003481.0,AST high,10075800.0,adverse reactions,S1,high ast,0.0,0.0,0
S1,hypernatremia,ZYTIGA,Hypernatraemia,10020679.0,Hypernatremia,10020680.0,adverse reactions,S1,hypernatremia,0.0,0.0,1
S1,hypokalemia,ZYTIGA,Hypokalaemia,10021015.0,Hypokalemia,10021018.0,adverse reactions,S1,hypokalemia,0.0,0.0,1
S1,cardiac failure,ZYTIGA,Cardiac failure,10007554.0,,,adverse reactions,S1,cardiac failure,0.0,1.0,1
S1,cardiac failure,ZYTIGA,Cardiac failure,10007554.0,,,adverse reactions,S1,cardiac failure,0.0,1.0,1
S1,deaths,ZYTIGA,Death,10011906.0,,,adverse reactions,S1,deaths,0.0,1.0,0
S1,cardiac failure,ZYTIGA,Cardiac failure,10007554.0,,,adverse reactions,S1,cardiac failure,0.0,1.0,1
S1,death,ZYTIGA,Death,10011906.0,,,adverse reactions,S1,death,0.0,1.0,1
S1,cardiac failure,ZYTIGA,Cardiac failure,10007554.0,,,adverse reactions,S1,cardiac failure,0.0,1.0,1
S1,arrhythmias,ZYTIGA,Arrhythmia,10003119.0,,,adverse reactions,S1,arrhythmias,0.0,0.0,0
S1,arrhythmias,ZYTIGA,Arrhythmia,10003119.0,,,adverse reactions,S1,arrhythmias,0.0,0.0,0
S1,death,ZYTIGA,Death,10011906.0,,,adverse reactions,S1,death,0.0,1.0,1
S1,arrhythmia,ZYTIGA,Arrhythmia,10003119.0,,,adverse reactions,S1,arrhythmia,0.0,0.0,1
S1,sudden death,ZYTIGA,Sudden death,10042434.0,,,adverse reactions,S1,sudden death,0.0,0.0,1
S1,deaths,ZYTIGA,Death,10011906.0,,,adverse reactions,S1,deaths,0.0,1.0,0
S1,deaths,ZYTIGA,Death,10011906.0,,,adverse reactions,S1,deaths,0.0,1.0,0
S1,cardiorespiratory arrest,ZYTIGA,Cardio-respiratory arrest,10007617.0,,,adverse reactions,S1,cardiorespiratory arrest,0.0,0.0,0
S1,deaths,ZYTIGA,Death,10011906.0,,,adverse reactions,S1,deaths,0.0,1.0,0
S1,myocardial ischemia,ZYTIGA,Myocardial ischaemia,10028600.0,Myocardial ischemia,10028601.0,adverse reactions,S1,myocardial ischemia,0.0,0.0,1
S1,myocardial infarction,ZYTIGA,Myocardial infarction,10028596.0,,,adverse reactions,S1,myocardial infarction,0.0,0.0,1
S1,death,ZYTIGA,Death,10011906.0,,,adverse reactions,S1,death,0.0,1.0,1
S1,deaths,ZYTIGA,Death,10011906.0,,,adverse reactions,S1,deaths,0.0,1.0,0
S1,non-infectious pneumonitis,ZYTIGA,Pneumonitis,10035742.0,,,adverse reactions,S1,non-infectious pneumonitis,0.0,0.0,0
S1,myopathy,ZYTIGA,Myopathy,10028641.0,,,adverse reactions,S1,myopathy,0.0,0.0,1
S1,rhabdomyolysis,ZYTIGA,Rhabdomyolysis,10039020.0,,,adverse reactions,S1,rhabdomyolysis,0.0,0.0,1
S2,mineralocorticoid excess,ZYTIGA,Hyperaldosteronism,10020571.0,,,warnings and precautions,S2,mineralocorticoid excess,0.0,0.0,0
S2,adrenocortical insufficiency,ZYTIGA,Adrenal insufficiency,10001367.0,Adrenal cortex insufficiency,10001335.0,warnings and precautions,S2,adrenocortical insufficiency,0.0,0.0,0
S2,hepatotoxicity,ZYTIGA,Hepatotoxicity,10019851.0,,,warnings and precautions,S2,hepatotoxicity,0.0,0.0,1
S2,increases in liver enzymes,ZYTIGA,Hepatic enzyme increased,10060795.0,Elevated liver enzymes,10014481.0,warnings and precautions,S2,increases in liver enzymes,0.0,0.0,0
S2,hypertension,ZYTIGA,Hypertension,10020772.0,,,warnings and precautions,S2,hypertension,0.0,0.0,1
S2,hypokalemia,ZYTIGA,Hypokalaemia,10021015.0,Hypokalemia,10021018.0,warnings and precautions,S2,hypokalemia,0.0,0.0,1
S2,fluid retention,ZYTIGA,Fluid retention,10016807.0,,,warnings and precautions,S2,fluid retention,0.0,0.0,1
S2,increased mineralocorticoid levels,ZYTIGA,Hypercorticoidism,10020610.0,,,warnings and precautions,S2,increased mineralocorticoid levels,0.0,0.0,0
S2,hypertension,ZYTIGA,Hypertension,10020772.0,,,warnings and precautions,S2,hypertension,0.0,0.0,1
S2,hypokalemia,ZYTIGA,Hypokalaemia,10021015.0,Hypokalemia,10021018.0,warnings and precautions,S2,hypokalemia,0.0,0.0,1
S2,edema,ZYTIGA,Oedema,10030095.0,Edema,10014210.0,warnings and precautions,S2,edema,0.0,0.0,1
S2,adrenal insufficiency,ZYTIGA,Adrenal insufficiency,10001367.0,,,warnings and precautions,S2,adrenal insufficiency,0.0,0.0,1
S2,adrenocortical insufficiency,ZYTIGA,Adrenal insufficiency,10001367.0,Adrenal cortex insufficiency,10001335.0,warnings and precautions,S2,adrenocortical insufficiency,0.0,0.0,0
S2,adrenocortical insufficiency,ZYTIGA,Adrenal insufficiency,10001367.0,Adrenal cortex insufficiency,10001335.0,warnings and precautions,S2,adrenocortical insufficiency,0.0,0.0,0
S2,mineralocorticoid excess,ZYTIGA,Hyperaldosteronism,10020571.0,,,warnings and precautions,S2,mineralocorticoid excess,0.0,0.0,0
S2,alt increases,ZYTIGA,Alanine aminotransferase increased,10001551.0,ALT increased,10001845.0,warnings and precautions,S2,alt increases,1.0,0.0,0
S2,ast increases,ZYTIGA,Aspartate aminotransferase increased,10003481.0,AST increased,10003544.0,warnings and precautions,S2,ast increases,0.0,0.0,0
S2,liver test elevation,ZYTIGA,Liver function test abnormal,10024690.0,Liver function tests raised,10048556.0,warnings and precautions,S2,liver test elevation,0.0,0.0,0
S2,liver enzyme increases,ZYTIGA,Hepatic enzyme increased,10060795.0,Elevated liver enzymes,10014481.0,warnings and precautions,S2,liver enzyme increases,0.0,0.0,0
S2,deaths,ZYTIGA,Death,10011906.0,,,warnings and precautions,S2,deaths,0.0,1.0,0
S2,hepatotoxicity,ZYTIGA,Hepatotoxicity,10019851.0,,,warnings and precautions,S2,hepatotoxicity,0.0,0.0,1
S1,dry mouth,TOVIAZ,Dry mouth,10013781.0,,,adverse reactions,S1,dry mouth,0.0,0.0,1
S1,constipation,TOVIAZ,Constipation,10010774.0,,,adverse reactions,S1,constipation,0.0,0.0,1
S1,angina,TOVIAZ,Angina pectoris,10002383.0,Angina,10002372.0,adverse reactions,S1,angina,0.0,0.0,1
S1,chest pain,TOVIAZ,Chest pain,10008479.0,,,adverse reactions,S1,chest pain,0.0,0.0,1
S1,gastroenteritis,TOVIAZ,Gastroenteritis,10017888.0,,,adverse reactions,S1,gastroenteritis,0.0,0.0,1
S1,qt prolongation,TOVIAZ,Electrocardiogram QT prolonged,10014387.0,QT prolonged,10037705.0,adverse reactions,S1,qt prolongation,0.0,0.0,0
S1,dry mouth,TOVIAZ,Dry mouth,10013781.0,,,adverse reactions,S1,dry mouth,0.0,0.0,1
S1,dry mouth,TOVIAZ,Dry mouth,10013781.0,,,adverse reactions,S1,dry mouth,0.0,0.0,1
S1,dry mouth,TOVIAZ,Dry mouth,10013781.0,,,adverse reactions,S1,dry mouth,0.0,0.0,1
S1,dry mouth,TOVIAZ,Dry mouth,10013781.0,,,adverse reactions,S1,dry mouth,0.0,0.0,1
S1,constipation,TOVIAZ,Constipation,10010774.0,,,adverse reactions,S1,constipation,0.0,0.0,1
S1,constipation,TOVIAZ,Constipation,10010774.0,,,adverse reactions,S1,constipation,0.0,0.0,1
S1,dry mouth,TOVIAZ,Dry mouth,10013781.0,,,adverse reactions,S1,dry mouth,0.0,0.0,1
S1,constipation,TOVIAZ,Constipation,10010774.0,,,adverse reactions,S1,constipation,0.0,0.0,1
S1,dyspepsia,TOVIAZ,Dyspepsia,10013946.0,,,adverse reactions,S1,dyspepsia,0.0,0.0,1
S1,nausea,TOVIAZ,Nausea,10028813.0,,,adverse reactions,S1,nausea,0.0,0.0,1
S1,abdominal pain upper,TOVIAZ,Abdominal pain upper,10000087.0,,,adverse reactions,S1,abdominal pain upper,0.0,0.0,1
S1,urinary tract infection,TOVIAZ,Urinary tract infection,10046571.0,,,adverse reactions,S1,urinary tract infection,0.0,0.0,1
S1,upper respiratory tract infection,TOVIAZ,Upper respiratory tract infection,10046306.0,,,adverse reactions,S1,upper respiratory tract infection,0.0,0.0,1
S1,dry eyes,TOVIAZ,Dry eye,10013774.0,Dry eyes,10013778.0,adverse reactions,S1,dry eyes,0.0,0.0,1
S1,dysuria,TOVIAZ,Dysuria,10013990.0,,,adverse reactions,S1,dysuria,0.0,0.0,1
S1,urinary retention,TOVIAZ,Urinary retention,10046555.0,,,adverse reactions,S1,urinary retention,0.0,0.0,1
S1,cough,TOVIAZ,Cough,10011224.0,,,adverse reactions,S1,cough,0.0,0.0,1
S1,dry throat,TOVIAZ,Dry throat,10013789.0,,,adverse reactions,S1,dry throat,0.0,0.0,1
S1,edema peripheral,TOVIAZ,Oedema peripheral,10030124.0,Edema peripheral,10014251.0,adverse reactions,S1,edema peripheral,0.0,0.0,1
S1,back pain,TOVIAZ,Back pain,10003988.0,,,adverse reactions,S1,back pain,0.0,0.0,1
S1,insomnia,TOVIAZ,Insomnia,10022437.0,,,adverse reactions,S1,insomnia,0.0,0.0,1
S1,alt increased,TOVIAZ,Alanine aminotransferase increased,10001551.0,ALT increased,10001845.0,adverse reactions,S1,alt increased,0.0,0.0,1
S1,ggt increased,TOVIAZ,Gamma-glutamyltransferase increased,10017693.0,GGT increased,10056910.0,adverse reactions,S1,ggt increased,0.0,0.0,1
S1,rash,TOVIAZ,Rash,10037844.0,,,adverse reactions,S1,rash,0.0,0.0,1
S1,dry mouth,TOVIAZ,Dry mouth,10013781.0,,,adverse reactions,S1,dry mouth,0.0,0.0,1
S1,constipation,TOVIAZ,Constipation,10010774.0,,,adverse reactions,S1,constipation,0.0,0.0,1
S1,dry eyes,TOVIAZ,Dry eye,10013774.0,Dry eyes,10013778.0,adverse reactions,S1,dry eyes,0.0,0.0,1
S1,dyspepsia,TOVIAZ,Dyspepsia,10013946.0,,,adverse reactions,S1,dyspepsia,0.0,0.0,1
S1,abdominal pain,TOVIAZ,Abdominal pain,10000081.0,,,adverse reactions,S1,abdominal pain,0.0,0.0,1
S1,dry mouth,TOVIAZ,Dry mouth,10013781.0,,,adverse reactions,S1,dry mouth,0.0,0.0,1
