drug_name,section_name,term,meddra_code
ZYDELIG,adverse reactions,hypertriglyceridemia,10020869.0
ZYDELIG,adverse reactions,hyperglycemia,10020635.0
ZYDELIG,adverse reactions,alt elevations,
ZYDELIG,adverse reactions,ast elevations,
ZYDELIG,adverse reactions,pneumonia,10035664.0
ZYDELIG,adverse reactions,sepsis,10040047.0
ZYDELIG,adverse reactions,febrile neutropenia,10016288.0
ZYDELIG,adverse reactions,elevated transaminases,
ZYDELIG,adverse reactions,nausea,10028813.0
ZYDELIG,adverse reactions,vomiting,10047700.0
ZYDELIG,adverse reactions,gastroesophageal reflux disease,10066874.0
ZYDELIG,adverse reactions,stomatitis,10042128.0
ZYDELIG,adverse reactions,headache,10019211.0
ZYDELIG,adverse reactions,pyrexia,10037660.0
ZYDELIG,adverse reactions,chills,10008531.0
ZYDELIG,adverse reactions,pain,10033371.0
ZYDELIG,adverse reactions,rash,10037844.0
ZYDELIG,adverse reactions,nasal congestion,10028735.0
ZYDELIG,adverse reactions,sepsis,10040047.0
ZYDELIG,adverse reactions,bronchitis,10006451.0
ZYDELIG,adverse reactions,sinusitis,10040753.0
ZYDELIG,adverse reactions,urinary tract infection,10046571.0
ZYDELIG,adverse reactions,arthralgia,10003239.0
ZYDELIG,adverse reactions,neutrophil count decreased,10029366.0
ZYDELIG,adverse reactions,lymphocyte count decreased,10025256.0
ZYDELIG,adverse reactions,lymphocyte count increased,10025258.0
ZYDELIG,adverse reactions,alt increased,10001845.0
ZYDELIG,adverse reactions,ast increased,10003544.0
ZYDELIG,adverse reactions,ggt increased,10056910.0
ZYDELIG,adverse reactions,hypertriglyceridemia,10020869.0
ZYDELIG,adverse reactions,hypoglycemia,10020993.0
ZYDELIG,adverse reactions,hyponatremia,10021036.0
ZYDELIG,adverse reactions,diarrhea,10012735.0
ZYDELIG,adverse reactions,pneumonia,10035664.0
ZYDELIG,adverse reactions,elevated transaminases,
ZYDELIG,adverse reactions,abdominal pain,10000081.0
ZYDELIG,adverse reactions,vomiting,10047700.0
ZYDELIG,adverse reactions,fatigue,10016256.0
ZYDELIG,adverse reactions,pyrexia,10037660.0
ZYDELIG,adverse reactions,asthenia,10003549.0
ZYDELIG,adverse reactions,peripheral edema,10034570.0
ZYDELIG,adverse reactions,upper respiratory tract infection,10046306.0
ZYDELIG,adverse reactions,pneumonia,10035664.0
ZYDELIG,adverse reactions,cough,10011224.0
ZYDELIG,adverse reactions,dyspnea,10013968.0
ZYDELIG,adverse reactions,rash,10037844.0
ZYDELIG,adverse reactions,night sweats,10029410.0
ZYDELIG,adverse reactions,headache,10019211.0
ZYDELIG,adverse reactions,decreased appetite,10061428.0
ZYDELIG,adverse reactions,insomnia,10022437.0
ZYDELIG,adverse reactions,alt increased,10001845.0
ZYDELIG,adverse reactions,ast increased,10003544.0
ZYDELIG,adverse reactions,neutrophils decreased,
ZYDELIG,adverse reactions,hemoglobin decreased,10018884.0
ZYDELIG,adverse reactions,platelets decreased.,
ZYDELIG,boxed warnings,fatal and serious toxicities,
ZYDELIG,boxed warnings,hepatic,
ZYDELIG,boxed warnings,severe diarrhea,
ZYDELIG,boxed warnings,colitis,10009887.0
ZYDELIG,boxed warnings,pneumonitis,10035742.0
ZYDELIG,boxed warnings,intestinal perforation,10022694.0
ZYDELIG,boxed warnings,fatal and/or serious hepatotoxicity,
ZYDELIG,boxed warnings,pulmonary symptoms,
ZYDELIG,boxed warnings,bilateral interstitial infiltrates,
ZYDELIG,warnings and precautions,severe cutaneous reactions,
ZYDELIG,warnings and precautions,anaphylaxis,10002218.0
ZYDELIG,warnings and precautions,neutropenia,10029354.0
ZYDELIG,warnings and precautions,embryo-fetal toxicity,
ZYDELIG,warnings and precautions,hepatotoxicity,10019851.0
ZYDELIG,warnings and precautions,severe diarrhea or colitis,
ZYDELIG,warnings and precautions,pneumonitis,10035742.0
ZYDELIG,warnings and precautions,intestinal perforation,10022694.0
KALBITOR,adverse reactions,hypersensitivity reactions,
KALBITOR,adverse reactions,anaphylaxis,10002218.0
KALBITOR,adverse reactions,headache,10019211.0
KALBITOR,adverse reactions,nausea,10028813.0
KALBITOR,adverse reactions,diarrhea,10012735.0
KALBITOR,adverse reactions,pyrexia,10037660.0
KALBITOR,adverse reactions,injection site reactions,10022097.0
KALBITOR,adverse reactions,nasopharyngitis,10028810.0
KALBITOR,adverse reactions,fatigue,10016256.0
KALBITOR,adverse reactions,upper respiratory tract infection,10046306.0
KALBITOR,adverse reactions,vomiting,10047700.0
KALBITOR,adverse reactions,pruritus,10037087.0
KALBITOR,adverse reactions,upper abdominal pain,10046272.0
KALBITOR,adverse reactions,local pruritus,
KALBITOR,adverse reactions,erythema,10015150.0
KALBITOR,adverse reactions,pain,10033371.0
KALBITOR,adverse reactions,irritation,
KALBITOR,adverse reactions,urticaria,10046735.0
KALBITOR,adverse reactions,bruising,10006504.0
KALBITOR,boxed warnings,anaphylaxis,10002218.0
KALBITOR,boxed warnings,hypersensitivity reactions,
KALBITOR,boxed warnings,hereditary angioedema,10019860.0
KALBITOR,warnings and precautions,hypersensitivity reactions,
KALBITOR,warnings and precautions,anaphylaxis,10002218.0
KALBITOR,warnings and precautions,chest discomfort,10008469.0
KALBITOR,warnings and precautions,flushing,10016825.0
KALBITOR,warnings and precautions,pharyngeal edema,10034829.0
KALBITOR,warnings and precautions,pruritus,10037087.0
KALBITOR,warnings and precautions,rhinorrhea,10039101.0
KALBITOR,warnings and precautions,sneezing,10041232.0
KALBITOR,warnings and precautions,nasal congestion,10028735.0
KALBITOR,warnings and precautions,throat irritation,10043521.0
KALBITOR,warnings and precautions,urticaria,10046735.0
KALBITOR,warnings and precautions,wheezing,10047924.0
KALBITOR,warnings and precautions,hypotension,10021097.0
KALBITOR,warnings and precautions,rash,10037844.0
ADCETRIS,adverse reactions,,
ADCETRIS,boxed warnings,progressive multifocal leukoencephalopathy,10036807.0
ADCETRIS,boxed warnings,jc virus infection,10023163.0
ADCETRIS,boxed warnings,death,10011906.0
ADCETRIS,warnings and precautions,,
BESIVANCE,adverse reactions,conjunctival redness,10010731.0
BESIVANCE,adverse reactions,blurred vision,10005886.0
BESIVANCE,adverse reactions,eye pain,10015958.0
BESIVANCE,adverse reactions,eye irritation,10015946.0
BESIVANCE,adverse reactions,eye pruritus,10052140.0
BESIVANCE,adverse reactions,headache,10019211.0
BESIVANCE,warnings and precautions,topical ophthalmic use only,
BESIVANCE,warnings and precautions,growth of resistant organisms with prolonged use,
BESIVANCE,warnings and precautions,avoidance of contact lenses,
BESIVANCE,warnings and precautions,overgrowth of non-susceptible organisms,
BESIVANCE,warnings and precautions,super-infection,
BESIVANCE,warnings and precautions,bacterial conjunctivitis,
CLEVIPREX,adverse reactions,hypotension,10021097.0
CLEVIPREX,adverse reactions,reflex tachycardia,10063096.0
CLEVIPREX,adverse reactions,headache,10019211.0
CLEVIPREX,adverse reactions,nausea,10028813.0
CLEVIPREX,adverse reactions,vomiting,10047700.0
CLEVIPREX,adverse reactions,acute renal failure,10001041.0
CLEVIPREX,adverse reactions,atrial fibrillation,10003658.0
CLEVIPREX,adverse reactions,myocardial infarction,10028596.0
CLEVIPREX,adverse reactions,cardiac arrest,10007515.0
CLEVIPREX,adverse reactions,syncope,10042772.0
CLEVIPREX,adverse reactions,dyspnea,10013968.0
CLEVIPREX,adverse reactions,increased blood triglycerides,
CLEVIPREX,adverse reactions,ileus,10021328.0
CLEVIPREX,adverse reactions,hypersensitivity,10020751.0
CLEVIPREX,adverse reactions,decreased oxygen saturation,
CLEVIPREX,adverse reactions,possible pulmonary shunting,
CLEVIPREX,warnings and precautions,hypotension,10021097.0
CLEVIPREX,warnings and precautions,reflex tachycardia,10063096.0
CLEVIPREX,warnings and precautions,negative inotropic effects,
CLEVIPREX,warnings and precautions,exacerbate heart failure,
CLEVIPREX,warnings and precautions,rebound hypertension,10038002.0
XTANDI,adverse reactions,,
XTANDI,warnings and precautions,seizure,10039906.0
XTANDI,warnings and precautions,loss of consciousness,10024855.0
XTANDI,warnings and precautions,transient ischemic attack,10044390.0
XTANDI,warnings and precautions,cerebral vascular accident,
XTANDI,warnings and precautions,brain metastases,10006128.0
XTANDI,warnings and precautions,brain arteriovenous malformation,
XTANDI,warnings and precautions,sudden loss of consciousness,
BOSULIF,adverse reactions,,
BOSULIF,warnings and precautions,,
CARBAGLU,adverse reactions,infections,
CARBAGLU,adverse reactions,vomiting,10047700.0
CARBAGLU,adverse reactions,abdominal pain,10000081.0
CARBAGLU,adverse reactions,pyrexia,10037660.0
CARBAGLU,adverse reactions,tonsillitis,10044008.0
CARBAGLU,adverse reactions,anemia,10002034.0
CARBAGLU,adverse reactions,ear infection,10014011.0
CARBAGLU,adverse reactions,diarrhea,10012735.0
CARBAGLU,adverse reactions,nasopharyngitis,10028810.0
CARBAGLU,adverse reactions,headache,10019211.0
CARBAGLU,adverse reactions,dysgeusia,10013911.0
CARBAGLU,adverse reactions,asthenia,10003549.0
CARBAGLU,adverse reactions,hyperhidrosis,10020642.0
CARBAGLU,adverse reactions,influenza,10022000.0
CARBAGLU,adverse reactions,pneumonia,10035664.0
CARBAGLU,adverse reactions,hemoglobin decreased,10018884.0
CARBAGLU,adverse reactions,weight decreased,10047895.0
CARBAGLU,adverse reactions,anorexia,10002646.0
CARBAGLU,adverse reactions,somnolence,10041349.0
CARBAGLU,adverse reactions,rash,10037844.0
CARBAGLU,warnings and precautions,hyperammonemia,10020575.0
CARBAGLU,warnings and precautions,injury to the brain,
CARBAGLU,warnings and precautions,death,10011906.0
CARBAGLU,warnings and precautions,brain injury/damage,
SIMPONI,adverse reactions,,
SIMPONI,boxed warnings,serious infections,
SIMPONI,boxed warnings,malignancy,
SIMPONI,boxed warnings,serious infections leading to hospitalization or death,
SIMPONI,boxed warnings,tuberculosis (tb),
SIMPONI,boxed warnings,bacterial sepsis,10053840.0
SIMPONI,boxed warnings,invasive fungal (such as histoplasmosis),
SIMPONI,boxed warnings,opportunistic infections,
SIMPONI,boxed warnings,active tuberculosis,10071157.0
SIMPONI,boxed warnings,reactivation of latent tuberculosis,
SIMPONI,boxed warnings,disseminated or extrapulmonary disease,
SIMPONI,boxed warnings,invasive fungal infections,
SIMPONI,boxed warnings,histoplasmosis,10020141.0
SIMPONI,boxed warnings,coccidioidomycosis,10009825.0
SIMPONI,boxed warnings,candidiasis,10007152.0
SIMPONI,boxed warnings,aspergillosis,10003488.0
SIMPONI,boxed warnings,blastomycosis,10005098.0
SIMPONI,boxed warnings,pneumocystosis,10035662.0
SIMPONI,boxed warnings,disseminated disease,
SIMPONI,boxed warnings,bacterial,
SIMPONI,boxed warnings,viral,
SIMPONI,boxed warnings,and other infections due to opportunistic pathogens,
SIMPONI,boxed warnings,legionella,
SIMPONI,boxed warnings,listeria,
SIMPONI,boxed warnings,lymphoma,10025310.0
SIMPONI,warnings and precautions,,
BENLYSTA,adverse reactions,mortality,
BENLYSTA,adverse reactions,serious infections,
BENLYSTA,adverse reactions,malignancy,
BENLYSTA,adverse reactions,hypersensitivity reactions,
BENLYSTA,adverse reactions,anaphylaxis,10002218.0
BENLYSTA,adverse reactions,infusion reactions,
BENLYSTA,adverse reactions,depression,10012378.0
BENLYSTA,adverse reactions,nausea,10028813.0
BENLYSTA,adverse reactions,diarrhea,10012735.0
BENLYSTA,adverse reactions,pyrexia,10037660.0
BENLYSTA,adverse reactions,nasopharyngitis,10028810.0
BENLYSTA,adverse reactions,bronchitis,10006451.0
BENLYSTA,adverse reactions,insomnia,10022437.0
BENLYSTA,adverse reactions,pain in extremity,10033425.0
BENLYSTA,adverse reactions,migraine,10027599.0
BENLYSTA,adverse reactions,pharyngitis,10034835.0
BENLYSTA,adverse reactions,lupus nephritis,10025140.0
BENLYSTA,adverse reactions,infections,
BENLYSTA,adverse reactions,cystitis,10011781.0
BENLYSTA,adverse reactions,leukopenia,10024384.0
BENLYSTA,adverse reactions,gastroenteritis viral,10017918.0
BENLYSTA,adverse reactions,fatal anaphylaxis,
BENLYSTA,warnings and precautions,,
TOVIAZ,adverse reactions,dry mouth,10013781.0
TOVIAZ,adverse reactions,constipation,10010774.0
TOVIAZ,adverse reactions,angina,10002372.0
TOVIAZ,adverse reactions,chest pain,10008479.0
TOVIAZ,adverse reactions,gastroenteritis,10017888.0
TOVIAZ,adverse reactions,qt prolongation on ecg,
TOVIAZ,adverse reactions,dyspepsia,10013946.0
TOVIAZ,adverse reactions,nausea,10028813.0
TOVIAZ,adverse reactions,abdominal pain upper,10000087.0
TOVIAZ,adverse reactions,urinary tract infection,10046571.0
TOVIAZ,adverse reactions,upper respiratory tract infection,10046306.0
TOVIAZ,adverse reactions,dry eyes,10013778.0
TOVIAZ,adverse reactions,dysuria,10013990.0
TOVIAZ,adverse reactions,urinary retention,10046555.0
TOVIAZ,adverse reactions,cough,10011224.0
TOVIAZ,adverse reactions,dry throat,10013789.0
TOVIAZ,adverse reactions,edema peripheral,10030124.0
TOVIAZ,adverse reactions,back pain,10003988.0
TOVIAZ,adverse reactions,insomnia,10022437.0
TOVIAZ,adverse reactions,alt increased,10001845.0
TOVIAZ,adverse reactions,ggt increased,10056910.0
TOVIAZ,adverse reactions,rash,10037844.0
TOVIAZ,adverse reactions,urinary retention,10046555.0
TOVIAZ,adverse reactions,diverticulitis,10013538.0
TOVIAZ,adverse reactions,irritable bowel syndrome,10023003.0
TOVIAZ,adverse reactions,electrocardiogram qt corrected interval prolongation,
TOVIAZ,adverse reactions,blurred vision,10005886.0
TOVIAZ,adverse reactions,palpitations,10033557.0
TOVIAZ,adverse reactions,hypersensitivity reactions,
TOVIAZ,adverse reactions,angioedema with airway obstruction,
TOVIAZ,adverse reactions,face edema,10016029.0
TOVIAZ,adverse reactions,dizziness,10013573.0
TOVIAZ,adverse reactions,headache,10019211.0
TOVIAZ,adverse reactions,somnolence,10041349.0
TOVIAZ,adverse reactions,urticaria,10046735.0
TOVIAZ,adverse reactions,pruritus.,
TOVIAZ,warnings and precautions,angioedema of the face,
TOVIAZ,warnings and precautions,lips,
TOVIAZ,warnings and precautions,tongue,
TOVIAZ,warnings and precautions,larynx,
TOVIAZ,warnings and precautions,urinary retention,10046555.0
TOVIAZ,warnings and precautions,decreased gastrointestinal motility,
TOVIAZ,warnings and precautions,severe constipation,
TOVIAZ,warnings and precautions,narrow-angle glaucoma,
TOVIAZ,warnings and precautions,central nervous system effects,
TOVIAZ,warnings and precautions,somnolence,10041349.0
TOVIAZ,warnings and precautions,headache,10019211.0
TOVIAZ,warnings and precautions,dizziness,10013573.0
TOVIAZ,warnings and precautions,hepatic impairment,10052254.0
TOVIAZ,warnings and precautions,renal impairment.,
ENTEREG,adverse reactions,dyspepsia,10013946.0
ENTEREG,boxed warnings,myocardial infarction,10028596.0
ENTEREG,warnings and precautions,,
VIZAMYL,adverse reactions,flushing,10016825.0
VIZAMYL,adverse reactions,headache,10019211.0
VIZAMYL,adverse reactions,increased blood pressure,10021655.0
VIZAMYL,adverse reactions,nausea,10028813.0
VIZAMYL,adverse reactions,dizziness,10013573.0
VIZAMYL,adverse reactions,hypersensitivity reaction,10020756.0
VIZAMYL,adverse reactions,dyspnea,10013968.0
VIZAMYL,adverse reactions,chest pressure,10008486.0
VIZAMYL,warnings and precautions,hypersensitivity reactions,
VIZAMYL,warnings and precautions,image interpretation errors,
VIZAMYL,warnings and precautions,radiation risk,
VIZAMYL,warnings and precautions,flushing,10016825.0
VIZAMYL,warnings and precautions,dyspnea,10013968.0
VIZAMYL,warnings and precautions,risk for image misinterpretation,
VIZAMYL,warnings and precautions,motion artifacts,
VIZAMYL,warnings and precautions,increased risk of cancer,
VIZAMYL,warnings and precautions,unintentional radiation exposure,
AMPYRA,adverse reactions,,
AMPYRA,warnings and precautions,seizures,10039910.0
AMPYRA,warnings and precautions,anaphylaxis,10002218.0
AMPYRA,warnings and precautions,renal impairment,10062237.0
AMPYRA,warnings and precautions,adverse reactions,
AMPYRA,warnings and precautions,severe allergic reactions,
AMPYRA,warnings and precautions,respiratory compromise,10082862.0
AMPYRA,warnings and precautions,urticaria,10046735.0
AMPYRA,warnings and precautions,angioedema of the throat and or tongue,
AMPYRA,warnings and precautions,urinary tract infections (utis),
